LipidProbe,gene_name,logFC,pvalue,hit_annotation,CellLine
Spa,WAPL|WAPAL,0.345339451,0.072146557,no hit,Huh7
Spa,HIST1H1B,0.296749212,0.072519332,no hit,Huh7
Spa,DIS3,-0.285292672,0.072831601,no hit,Huh7
Spa,CBX5,0.491717126,0.074814613,no hit,Huh7
Spa,ARHGDIA,-0.467841399,0.075365864,no hit,Huh7
Spa,ERP44,0.417178851,0.07590813,no hit,Huh7
Spa,ALDH2,0.254182998,0.076510524,no hit,Huh7
Spa,TOP2B,0.27898057,0.077025825,no hit,Huh7
Spa,TXNL1,-0.338919424,0.077319005,no hit,Huh7
Spa,TFRC,0.30665909,0.077603915,no hit,Huh7
Spa,PPP1CC,0.238233785,0.07776753,no hit,Huh7
Spa,VBP1,-0.419403751,0.078055753,no hit,Huh7
Spa,DIABLO,0.430642687,0.078495395,no hit,Huh7
Spa,HSPH1,-0.339409808,0.078589602,no hit,Huh7
Spa,UTRN,0.349915713,0.078776478,no hit,Huh7
Spa,GSS,-0.538192071,0.079597152,no hit,Huh7
Spa,GPI,-0.52514886,0.07968069,no hit,Huh7
Spa,DCTN1,-0.224455621,0.079920145,no hit,Huh7
Spa,RCN1,0.486015552,0.080687016,no hit,Huh7
Spa,SCP2,0.235985777,0.081523119,no hit,Huh7
Spa,PRDX6,-0.81313387,0.081696856,no hit,Huh7
Spa,HSPA4,-0.407005278,0.081834597,no hit,Huh7
Spa,HSPB1,-0.557072637,0.08229904,no hit,Huh7
Spa,NUTF2,-0.357757718,0.082774971,no hit,Huh7
Spa,CCT6A,0.220994337,0.083345564,no hit,Huh7
Spa,PSMA5,-0.28772419,0.083384504,no hit,Huh7
Spa,HMGN1,0.335683175,0.084609383,no hit,Huh7
Spa,PTBP1,0.241618007,0.084861634,no hit,Huh7
Spa,CARM1,-0.285532016,0.085679484,no hit,Huh7
Spa,NOP58,0.297880096,0.086034842,no hit,Huh7
Spa,ALDH18A1,0.27860038,0.086086843,no hit,Huh7
Spa,UCHL1,-0.730620979,0.086296022,no hit,Huh7
Spa,GDI1,-0.539021715,0.086373642,no hit,Huh7
Spa,NIP7,0.38130376,0.0865695,no hit,Huh7
Spa,PLOD1,0.276555328,0.086745996,no hit,Huh7
Spa,SAE1,-0.433293058,0.087039948,no hit,Huh7
Spa,RPS8,-0.260015283,0.087898521,no hit,Huh7
Spa,DPP7,0.304745509,0.0899344,no hit,Huh7
Spa,DDX3X,0.222281925,0.090237732,no hit,Huh7
Spa,HIST1H1E|HIST1H1D|HIST1H1C,0.346020103,0.090686043,no hit,Huh7
Spa,NFU1,0.263222715,0.091169846,no hit,Huh7
Spa,MCM5,-0.373025999,0.091182002,no hit,Huh7
Spa,PGD,-0.424383492,0.091376098,no hit,Huh7
Spa,GGT3P|GGT2|GGT1,-0.502433381,0.092387158,no hit,Huh7
Spa,STAT1,-0.391449979,0.092440462,no hit,Huh7
Spa,PPP6C,-0.230885768,0.092533728,no hit,Huh7
Spa,GALE,-0.41311562,0.092559933,no hit,Huh7
Spa,IARS,-0.187964039,0.094971221,no hit,Huh7
Spa,DECR1,0.262780187,0.095837443,no hit,Huh7
Spa,TTF2,-0.239254934,0.096646742,no hit,Huh7
Spa,CRNKL1,0.226201631,0.096971448,no hit,Huh7
Spa,PCBP1,-0.219867557,0.097428076,no hit,Huh7
Spa,FH,0.272000036,0.098427751,no hit,Huh7
Spa,PLS3,-0.244855111,0.098789378,no hit,Huh7
Spa,HNRNPK,0.231763455,0.098852568,no hit,Huh7
Spa,MTPAP,0.33151713,0.099366815,no hit,Huh7
Spa,LDHA,-0.308746447,0.099378768,no hit,Huh7
Spa,EEF1D,-0.303679364,0.099642316,no hit,Huh7
Spa,BCL2L13,-0.257451322,0.0997643,no hit,Huh7
Spa,LASP1,-0.540841858,0.09983872,no hit,Huh7
Spa,EIF2S3|EIF2S3L,-0.463025544,0.100243141,no hit,Huh7
Spa,PYGB,-0.268431471,0.100302011,no hit,Huh7
Spa,CDK5RAP3,0.317347075,0.101474528,no hit,Huh7
Spa,RBM25,0.383624153,0.10327408,no hit,Huh7
Spa,EDC4,0.230314225,0.103482327,no hit,Huh7
Spa,CTNNB1,-0.521982468,0.103658098,no hit,Huh7
Spa,ABCF2,-0.256370354,0.103983296,no hit,Huh7
Spa,PPIL4,0.265559329,0.104441963,no hit,Huh7
Spa,DDX23,0.256288942,0.104606532,no hit,Huh7
Spa,LMAN1,0.297754173,0.104741557,no hit,Huh7
Spa,CTH,-0.586086617,0.104789194,no hit,Huh7
Spa,PPP2R2A,-0.418123253,0.104939712,no hit,Huh7
Spa,VCL,-0.272222421,0.106433453,no hit,Huh7
Spa,GALK2,-0.512160755,0.106528532,no hit,Huh7
Spa,POGZ,0.378541882,0.107491204,no hit,Huh7
Spa,CTNNA1,0.485362098,0.108632339,no hit,Huh7
Spa,RAD23B,-0.443992451,0.109629271,no hit,Huh7
Spa,RAI14,0.28750997,0.11060505,no hit,Huh7
Spa,SRGAP2,-0.213464611,0.11093122,no hit,Huh7
Spa,SRM,-0.658885961,0.112702463,no hit,Huh7
Spa,PSMC1,-0.202781122,0.113694418,no hit,Huh7
Spa,H1F0,0.344561501,0.113839511,no hit,Huh7
Spa,CDK2,-0.256138645,0.113859349,no hit,Huh7
Spa,DHX9,0.343445454,0.113864881,no hit,Huh7
Spa,7-Sep,-0.245534423,0.113894984,no hit,Huh7
Spa,MAGOH|MAGOHB,0.230751316,0.11551816,no hit,Huh7
Spa,SCIN,0.293920736,0.116297501,no hit,Huh7
Spa,ASNA1,0.167458456,0.117472053,no hit,Huh7
Spa,DNAJA1,-0.276986895,0.11748436,no hit,Huh7
Spa,PC,0.197425528,0.118313756,no hit,Huh7
Spa,HDGF,-0.359421459,0.118621157,no hit,Huh7
Spa,NAA16,0.181250496,0.118862963,no hit,Huh7
Spa,PFN1,-0.415978325,0.119529813,no hit,Huh7
Spa,MAP1B,-0.53123897899999994,0.120025023,no hit,Huh7
Spa,GNA11|GNAQ,0.268313021,0.121360193,no hit,Huh7
Spa,CMAS,0.187115301,0.121657545,no hit,Huh7
Spa,EWSR1,0.325712414,0.121773587,no hit,Huh7
Spa,PSMA6,-0.346104374,0.121815785,no hit,Huh7
Spa,TBCD,-0.448764339,0.122191358,no hit,Huh7
Spa,SNRNP70,0.298579042,0.124033401,no hit,Huh7
Spa,TKT,-0.560830781,0.124078374,no hit,Huh7
Spa,ALDH3A2,0.286307742,0.124876361,no hit,Huh7
Spa,TROVE2,-0.299393843,0.124968376,no hit,Huh7
Spa,ANP32E,-0.420146033,0.125200349,no hit,Huh7
Spa,SUCLG2,0.178242363,0.125221669,no hit,Huh7
Spa,P3H1,0.197734677,0.125365594,no hit,Huh7
Spa,COPS4,-0.341622609,0.12655588,no hit,Huh7
Spa,E7EVH7|KLC1,-0.226772597,0.127030637,no hit,Huh7
Spa,GAA,0.411249201,0.127064221,no hit,Huh7
Spa,HSP90AB1,-0.318360983,0.127975706,no hit,Huh7
Spa,FAM129B,-0.304983613,0.128754975,no hit,Huh7
Spa,UHRF1,0.318546053,0.129151063,no hit,Huh7
Spa,OPA1,0.256568644,0.129762928,no hit,Huh7
Spa,9-Sep,-0.239031749,0.130440909,no hit,Huh7
Spa,MRPL12,0.200290484,0.13128121,no hit,Huh7
Spa,PSMB2,-0.203835486,0.131294052,no hit,Huh7
Spa,DCD,-0.797103136,0.131433173,no hit,Huh7
Spa,EEF2,-0.476286679,0.131682335,no hit,Huh7
Spa,ESF1,-0.232234059,0.132161092,no hit,Huh7
Spa,GRPEL1,0.230904618,0.132412492,no hit,Huh7
Spa,ADSL,-0.355175833,0.132598429,no hit,Huh7
Spa,PRPF40A,0.205327811,0.13364379,no hit,Huh7
Spa,NDUFAF7,0.194616039,0.133665098,no hit,Huh7
Spa,PCCB,0.200705822,0.1339556,no hit,Huh7
Spa,RPL27A,-0.222873403,0.136094604,no hit,Huh7
Spa,GBE1,-0.256277304,0.137275234,no hit,Huh7
Spa,CLTA,0.276891734,0.139373513,no hit,Huh7
Spa,XPO1,-0.237694637,0.140844963,no hit,Huh7
Spa,CORO1C,0.186092792,0.140929718,no hit,Huh7
Spa,NASP,-0.316389148,0.141996417,no hit,Huh7
Spa,DUT,-0.382689406,0.142370443,no hit,Huh7
Spa,GPX4,-0.284882688,0.143708433,no hit,Huh7
Spa,BASP1,0.285838491,0.144142521,no hit,Huh7
Spa,RPS6KA3,-0.226093354,0.144201022,no hit,Huh7
Spa,EPN1,0.292969972,0.145640009,no hit,Huh7
Spa,UPF1,-0.148654874,0.145808753,no hit,Huh7
Spa,MYO1B,0.31121771,0.146371563,no hit,Huh7
Spa,CHD3,0.192329433,0.147808586,no hit,Huh7
Spa,SNRPB|SNRPN,0.443239707,0.148061107,no hit,Huh7
Spa,DDX46,0.206520167,0.148737456,no hit,Huh7
Spa,DNAJC3,0.231085471,0.150189807,no hit,Huh7
Spa,NXF1,0.437116822,0.150912353,no hit,Huh7
Spa,RNH1,-0.454455316,0.151301951,no hit,Huh7
Spa,HLA-C,0.233620737,0.151316312,no hit,Huh7
Spa,LDHB,-0.355583032,0.152257465,no hit,Huh7
Spa,GTF2I,0.302761991,0.152275823,no hit,Huh7
Spa,FXN,0.231136059,0.152437408,no hit,Huh7
Spa,TCEB2,-0.268972872,0.152498868,no hit,Huh7
Spa,MANBA,0.260101573,0.153031248,no hit,Huh7
Spa,CNBP,-0.240626752,0.15459037,no hit,Huh7
Spa,LEO1,0.188395628,0.155834521,no hit,Huh7
Spa,HNRNPM,0.215893334,0.157502749,no hit,Huh7
Spa,ANXA5,-0.945464632,0.159158916,no hit,Huh7
Spa,ALDH1A1,-0.350086692,0.159475819,no hit,Huh7
Spa,RPL18A,-0.250718113,0.160288898,no hit,Huh7
Spa,ESYT1,0.410329489,0.161558687,no hit,Huh7
Spa,WDR77,-0.229254104,0.161904839,no hit,Huh7
Spa,LSM6,-0.242661426,0.162684433,no hit,Huh7
Spa,CAT,-0.364284154,0.162785662,no hit,Huh7
Spa,FARSB,-0.316178023,0.163252562,no hit,Huh7
Spa,HNRNPA0,-0.306816779,0.16437097,no hit,Huh7
Spa,EEF1A1|EEF1A1P5,-0.367213653,0.16524359,no hit,Huh7
Spa,PSMD2,-0.217924836,0.165417534,no hit,Huh7
Spa,SRSF6,0.229756515,0.16589096,no hit,Huh7
Spa,PNPT1,0.233403424,0.167108631,no hit,Huh7
Spa,GRB2,-0.301337382,0.167418855,no hit,Huh7
Spa,ANXA1,-0.330421922,0.167644402,no hit,Huh7
Spa,RBM17,0.243046294,0.167696612,no hit,Huh7
Spa,UFD1L,-0.203124852,0.167821707,no hit,Huh7
Spa,S100A6,-0.558923846,0.16793844,no hit,Huh7
Spa,COPZ1,-0.226459004,0.169475221,no hit,Huh7
Spa,SET,-0.309210771,0.171157574,no hit,Huh7
Spa,ITGB3,0.33194745,0.171760625,no hit,Huh7
Spa,RANGAP1,-0.270544866,0.172315978,no hit,Huh7
Spa,FKBP4,-0.280929858,0.172711368,no hit,Huh7
Spa,HNRNPR,0.358686283,0.17373906,no hit,Huh7
Spa,CHERP,0.213573864,0.174060894,no hit,Huh7
Spa,ACTR3,-0.148373702,0.174117311,no hit,Huh7
Spa,DDX39A,0.245405838,0.174242732,no hit,Huh7
Spa,TGM2,-0.747836036,0.17504449,no hit,Huh7
Spa,S100A10,0.214805707,0.175595241,no hit,Huh7
Spa,MTHFD1L,0.239604721,0.17585111,no hit,Huh7
Spa,PRPF19,0.187480812,0.176277048,no hit,Huh7
Spa,TIMM44,0.369149609,0.176766588,no hit,Huh7
Spa,NQO1,-0.55070339,0.177317071,no hit,Huh7
Spa,RAP1GDS1,-0.307329564,0.177938679,no hit,Huh7
Spa,RANBP2,0.234051189,0.178111309,no hit,Huh7
Spa,PLS1,-0.234717141,0.179478597,no hit,Huh7
Spa,PSMD1,-0.161271255,0.181077645,no hit,Huh7
Spa,SPATA20,0.191286384,0.182918061,no hit,Huh7
Spa,BLVRB,-0.209076512,0.183113368,no hit,Huh7
Spa,SEH1L,0.145607364,0.184477435,no hit,Huh7
Spa,YWHAE,-0.390608251,0.18500634,no hit,Huh7
Spa,CALM1,-0.236245907,0.185431412,no hit,Huh7
Spa,NCAPD2,-0.176894535,0.185455936,no hit,Huh7
Spa,CSNK2A1,-0.231305809,0.185651091,no hit,Huh7
Spa,AKR1B1,-0.553010524,0.185727435,no hit,Huh7
Spa,DDX56,0.157970561,0.186593944,no hit,Huh7
Spa,TALDO1,-0.47178147,0.189064913,no hit,Huh7
Spa,NAPA,-0.192177924,0.189614147,no hit,Huh7
Spa,DST,0.22880354,0.191178946,no hit,Huh7
Spa,ACTR1A,-0.205701991,0.191237977,no hit,Huh7
Spa,IGF2BP3,-0.215483012,0.192275333,no hit,Huh7
Spa,H6PD,0.220864022,0.194505894,no hit,Huh7
Spa,PITRM1,0.249901426,0.195829133,no hit,Huh7
Spa,PPA2,0.190890332,0.196018098,no hit,Huh7
Spa,RPL13A,0.198010467,0.196090399,no hit,Huh7
Spa,SCFD1,0.170556481,0.19635171,no hit,Huh7
Spa,NAP1L1,-0.227042889,0.196521974,no hit,Huh7
Spa,AKR1A1,-0.363193743,0.196624327,no hit,Huh7
Spa,SYNE2,0.45849496,0.197982865,no hit,Huh7
Spa,CAPZB,0.148361425,0.199683021,no hit,Huh7
Spa,PPIF,0.259457272,0.199773877,no hit,Huh7
Spa,NUP54,0.175082135,0.200326218,no hit,Huh7
Spa,USO1,-0.185854126,0.20100711,no hit,Huh7
Spa,DIEXF,0.170482128,0.202050617,no hit,Huh7
Spa,KIF5B,-0.198805987,0.202090685,no hit,Huh7
Spa,CFL1,-0.222896584,0.202171946,no hit,Huh7
Spa,RARS,-0.142836581,0.203988099,no hit,Huh7
Spa,ABR,0.169341622,0.205773361,no hit,Huh7
Spa,FTCD,-0.233601243,0.205882429,no hit,Huh7
Spa,TP53BP1,0.180571608,0.206313892,no hit,Huh7
Spa,GNPDA1,-0.335053887,0.207384594,no hit,Huh7
Spa,NUP133,0.224335949,0.208075087,no hit,Huh7
Spa,EIF1AY|EIF1AX,-0.207622409,0.209925033,no hit,Huh7
Spa,PARN,0.209798946,0.209970062,no hit,Huh7
Spa,RBM39,0.184392201,0.210422187,no hit,Huh7
Spa,POFUT2,0.268299086,0.211130117,no hit,Huh7
Spa,CCT2,0.239036614,0.212659662,no hit,Huh7
Spa,CKB,-0.41127906,0.212969711,no hit,Huh7
Spa,TOP1,0.219303424,0.213014355,no hit,Huh7
Spa,CAP1,-0.220408933,0.213036947,no hit,Huh7
Spa,ALDH7A1,0.13709383,0.214851935,no hit,Huh7
Spa,DHX30,0.160471939,0.216355129,no hit,Huh7
Spa,MELTF,0.315163044,0.2173842,no hit,Huh7
Spa,MAP4,-0.261965729,0.219131888,no hit,Huh7
Spa,AARS2,-0.200418735,0.21946447,no hit,Huh7
Spa,COA7,0.232331389,0.222738537,no hit,Huh7
Spa,CCT5,0.167252976,0.223003653,no hit,Huh7
Spa,OGT,-0.175893572,0.224091596,no hit,Huh7
Spa,CHD4,0.244481653,0.225649478,no hit,Huh7
Spa,HKDC1,0.359161629,0.226295897,no hit,Huh7
Spa,ANXA4,-0.718788079,0.226465186,no hit,Huh7
Spa,YWHAG,-0.327222183,0.226662427,no hit,Huh7
Spa,CTSL,0.141205001,0.227833903,no hit,Huh7
Spa,YWHAH,-0.237484241,0.229666892,no hit,Huh7
Spa,ABCF1,-0.185597441,0.23321115,no hit,Huh7
Spa,NUP85,0.214885176,0.233575831,no hit,Huh7
Spa,CCT8,0.163218129,0.233970349,no hit,Huh7
Spa,KIAA1429,0.306878101,0.234700395,no hit,Huh7
Spa,CLYBL,0.183902357,0.234964817,no hit,Huh7
Spa,ARHGAP1,-0.197831102,0.235466107,no hit,Huh7
Spa,IVD,0.17877922500000001,0.237655037,no hit,Huh7
Spa,RAB14,0.18936428,0.23811742,no hit,Huh7
Spa,DYNC1H1,-0.144613322,0.23853077,no hit,Huh7
Spa,EEF1G,-0.236932701,0.239755001,no hit,Huh7
Spa,MCM3,-0.306830092,0.240098414,no hit,Huh7
Spa,SYNCRIP,0.168367228,0.240113063,no hit,Huh7
Spa,CLPX,0.232032731,0.240687593,no hit,Huh7
Spa,SF3B2,0.219012401,0.242971679,no hit,Huh7
Spa,RPSA,-0.163225821,0.243602695,no hit,Huh7
Spa,BAT3|BAG6,0.1706014,0.244042178,no hit,Huh7
Spa,NDUFV1,0.155837583,0.246818426,no hit,Huh7
Spa,BYSL,0.162675492,0.247321914,no hit,Huh7
Spa,FLNC,-0.129871954,0.247944614,no hit,Huh7
Spa,KHSRP,0.128697335,0.248701787,no hit,Huh7
Spa,ANK2,0.359934932,0.24872299,no hit,Huh7
Spa,CD2BP2,0.160049958,0.24896763,no hit,Huh7
Spa,FAHD1,0.274785686,0.249492649,no hit,Huh7
Spa,SNRNP200,0.152578284,0.250012484,no hit,Huh7
Spa,FTO,-0.306132621,0.252554871,no hit,Huh7
Spa,DDX18,0.177348091,0.253203599,no hit,Huh7
Spa,TLN2,-0.137510058,0.254790357,no hit,Huh7
Spa,SEC24C,-0.131975576,0.256244627,no hit,Huh7
Spa,ACADVL,0.315397054,0.256366391,no hit,Huh7
Spa,CAPRIN1,0.191104355,0.257702273,no hit,Huh7
Spa,PCYT2,-0.25120987,0.257968187,no hit,Huh7
Spa,SERPINH1,0.148362945,0.257974634,no hit,Huh7
Spa,YWHAZ,-0.353921673,0.258165808,no hit,Huh7
Spa,BAZ1B,0.230136383,0.259144157,no hit,Huh7
Spa,ARID1A,0.250017882,0.259370218,no hit,Huh7
Spa,PTGES3,-0.334420255,0.260515187,no hit,Huh7
Spa,DCBLD2,0.257175788,0.260949687,no hit,Huh7
Spa,DCTN2,0.16403934,0.261294129,no hit,Huh7
Spa,CARS,-0.289029934,0.261732619,no hit,Huh7
Spa,ATPAF1,0.206254975,0.262145133,no hit,Huh7
Spa,WDR61,-0.16815824,0.263179454,no hit,Huh7
Spa,SHMT2,0.156367849,0.264504596,no hit,Huh7
Spa,AKR1B10,-0.555162475,0.264543175,no hit,Huh7
Spa,DDX5,0.23847483,0.26916056,no hit,Huh7
Spa,TPT1,-0.209367926,0.270079173,no hit,Huh7
Spa,SPAG9,-0.205989554,0.270458726,no hit,Huh7
Spa,CWC22,0.194689006,0.271376978,no hit,Huh7
Spa,PSMD3,-0.172309653,0.272424639,no hit,Huh7
Spa,PLRG1,0.218031888,0.272823413,no hit,Huh7
Spa,NUP188,0.245647098,0.273532972,no hit,Huh7
Spa,GLA,0.379928349,0.274197714,no hit,Huh7
Spa,ILF2,0.235270848,0.275097922,no hit,Huh7
Spa,LAMC1,0.129350212,0.275328464,no hit,Huh7
Spa,COPB1,-0.156915682,0.275519487,no hit,Huh7
Spa,MDH1,-0.252686808,0.276285099,no hit,Huh7
Spa,ARPC1B,-0.175306625,0.276732863,no hit,Huh7
Spa,EIF6,-0.172199304,0.279489282,no hit,Huh7
Spa,PPP1CA,0.137445692,0.281371383,no hit,Huh7
Spa,CPSF2,0.167056654,0.281397791,no hit,Huh7
Spa,XRN2,0.174979284,0.281877342,no hit,Huh7
Spa,RPL4,-0.235807793,0.282690226,no hit,Huh7
Spa,EIF5,0.219243563,0.283436092,no hit,Huh7
Spa,PECR,0.173433392,0.283876533,no hit,Huh7
Spa,HEXIM1,0.145888106,0.284286188,no hit,Huh7
Spa,PRC1,0.226200277,0.284434155,no hit,Huh7
Spa,HNRNPF,0.127475551,0.285342167,no hit,Huh7
Spa,PPP1R7,-0.343135569,0.287154459,no hit,Huh7
Spa,PPM1G,-0.304990837,0.287353027,no hit,Huh7
Spa,GLS,0.286199647,0.287398268,no hit,Huh7
Spa,NACA,-0.271350409,0.288420263,no hit,Huh7
Spa,TPM1,0.254549261,0.288444704,no hit,Huh7
Spa,LSS,0.368859226,0.290050907,no hit,Huh7
Spa,EFTUD2,0.113162366,0.290356107,no hit,Huh7
Spa,TBRG4,0.228771685,0.290856394,no hit,Huh7
Spa,GLYR1,0.205763468,0.292150308,no hit,Huh7
Spa,PSMD11,-0.124293012,0.293126511,no hit,Huh7
Spa,RPL18,-0.199109061,0.29645843,no hit,Huh7
Spa,LARP1,-0.165318506,0.297364014,no hit,Huh7
Spa,PMPCA,0.114040351,0.297509443,no hit,Huh7
Spa,PYGL,-0.124360073,0.298016022,no hit,Huh7
Spa,API5,0.116739681,0.298422017,no hit,Huh7
Spa,ENO3,-0.262819836,0.299602846,no hit,Huh7
Spa,CSE1L,-0.302225257,0.301122692,no hit,Huh7
Spa,ATP1A1,-0.284354072,0.301552261,no hit,Huh7
Spa,EIF3B,0.136482692,0.303377535,no hit,Huh7
Spa,TRIM28,-0.114463806,0.304579507,no hit,Huh7
Spa,C14orf166,-0.121192675,0.305154317,no hit,Huh7
Spa,ARPC2,-0.112382896,0.305774377,no hit,Huh7
Spa,TAGLN2,-0.267219149,0.306000888,no hit,Huh7
Spa,MARS2,0.138171715,0.306722669,no hit,Huh7
Spa,CLTB,0.219859421,0.306925082,no hit,Huh7
Spa,YBX1,-0.127133557,0.306954311,no hit,Huh7
Spa,G6PD,-0.452761008,0.307787876,no hit,Huh7
Spa,NAGA,0.101311203,0.307819495,no hit,Huh7
Spa,SERPINE1,0.378790263,0.308024762,no hit,Huh7
Spa,PSAT1,-0.401475582,0.308186055,no hit,Huh7
Spa,EML2,-0.284987791,0.308654769,no hit,Huh7
Spa,RAB7A,0.10664635,0.309825174,no hit,Huh7
Spa,SNRPA,0.251164668,0.310211076,no hit,Huh7
Spa,PLD3,-0.114137771,0.310351801,no hit,Huh7
Spa,RAN,-0.165540167,0.312132248,no hit,Huh7
Spa,RPS5,0.148421267,0.312452616,no hit,Huh7
Spa,ILF3,0.161857504,0.314410118,no hit,Huh7
Spa,TOMM70,0.133899662,0.314581897,no hit,Huh7
Spa,PRPF8,0.137357075,0.316570464,no hit,Huh7
Spa,RBMX,0.132521382,0.318634546,no hit,Huh7
Spa,WDR1,-0.16380688,0.318816077,no hit,Huh7
Spa,CPQ,0.301351867,0.31968595,no hit,Huh7
Spa,SRSF1,0.150419035,0.320125219,no hit,Huh7
Spa,PTPN1,0.197302135,0.323359954,no hit,Huh7
Spa,NUP107,0.227475304,0.326007028,no hit,Huh7
Spa,DYNC1LI1,-0.159049139,0.329372707,no hit,Huh7
Spa,GBF1,0.184294168,0.332289937,no hit,Huh7
Spa,POLR2H,-0.125421817,0.332944836,no hit,Huh7
Spa,UTP4,0.209632032,0.334137534,no hit,Huh7
Spa,SUCLG1,0.115219253,0.336335578,no hit,Huh7
Spa,DNAJB11,0.165089446,0.337827064,no hit,Huh7
Spa,PPIH,-0.119610295,0.33880846,no hit,Huh7
Spa,SRRT,0.129677874,0.340982931,no hit,Huh7
Spa,LETM1,0.133365579,0.341027159,no hit,Huh7
Spa,EFHD2,-0.186899921,0.341440353,no hit,Huh7
Spa,TCP1,0.120373261,0.342032358,no hit,Huh7
Spa,PMM2,-0.20020895,0.345759322,no hit,Huh7
Spa,FKBP9,0.116114858,0.347337892,no hit,Huh7
Spa,PGAM5,0.248161487,0.350555896,no hit,Huh7
Spa,CDC5L,0.173058997,0.351206201,no hit,Huh7
Spa,PRKDC,0.213808366,0.352747339,no hit,Huh7
Spa,MACF1,0.11872295,0.35302164,no hit,Huh7
Spa,KDELC1,0.402446668,0.353581252,no hit,Huh7
Spa,EIF3M,-0.144677996,0.353805858,no hit,Huh7
Spa,ACSL4,0.184478038,0.356993502,no hit,Huh7
Spa,NENF,-0.287649302,0.357428279,no hit,Huh7
Spa,HSPD1,0.190787904,0.357655662,no hit,Huh7
Spa,RCN2,0.221731647,0.357888722,no hit,Huh7
Spa,ATP5B,0.133409526,0.359319983,no hit,Huh7
Spa,RUVBL2,0.113845757,0.359843175,no hit,Huh7
Spa,RPL3,-0.138472831,0.365205688,no hit,Huh7
Spa,ELAC2,0.137095161,0.368861183,no hit,Huh7
Spa,SUPV3L1,0.202025452,0.369568349,no hit,Huh7
Spa,PCBP2,-0.108104864,0.373220099,no hit,Huh7
Spa,FAHD2A,0.128025916,0.37638955,no hit,Huh7
Spa,ECI1,0.190202471,0.377636687,no hit,Huh7
Spa,TARDBP,-0.271013878,0.383602567,no hit,Huh7
Spa,KPNA4,-0.088598653,0.383693878,no hit,Huh7
Spa,MYL12A|MYL12B,0.225515361,0.384459441,no hit,Huh7
Spa,TLN1,-0.11960773,0.38468004,no hit,Huh7
Spa,SYMPK,0.293463897,0.386506922,no hit,Huh7
Spa,RPL5,-0.156772589,0.386876928,no hit,Huh7
Spa,MCM7,-0.215014356,0.388222783,no hit,Huh7
Spa,NUP93,0.139417519,0.388855807,no hit,Huh7
Spa,USP9X,-0.085916659,0.392009115,no hit,Huh7
Spa,GGH,-0.222161606,0.392746583,no hit,Huh7
Spa,NUP205,-0.143390627,0.394664662,no hit,Huh7
Spa,VPS35,-0.12065895,0.397244066,no hit,Huh7
Spa,SMU1,0.131298594,0.398174095,no hit,Huh7
Spa,SND1,0.175854233,0.398961417,no hit,Huh7
Spa,CTBP1,-0.108328774,0.399443423,no hit,Huh7
Spa,PHGDH,-0.428447138,0.400556106,no hit,Huh7
Spa,BCCIP,-0.129895651,0.402238651,no hit,Huh7
Spa,PPP2R1A,-0.100199995,0.408230326,no hit,Huh7
Spa,MRPL49,0.093817339,0.408332548,no hit,Huh7
Spa,THOP1,-0.212292391,0.40966827,no hit,Huh7
Spa,EZR,0.104665547,0.409843342,no hit,Huh7
Spa,EIF4G2,0.109108246,0.410452379,no hit,Huh7
Spa,MAT2A,-0.2267799,0.411220374,no hit,Huh7
Spa,GBAS,0.201521568,0.412640187,no hit,Huh7
Spa,CLTC,0.147263697,0.416701057,no hit,Huh7
Spa,MYL6,0.165218017,0.418984018,no hit,Huh7
Spa,SF3B1,0.147550008,0.420029252,no hit,Huh7
Spa,NUP98,0.193475606,0.42214002,no hit,Huh7
Spa,LAP3,-0.098627772,0.425152268,no hit,Huh7
Spa,EEF1B2,-0.193335894,0.429328996,no hit,Huh7
Spa,AAMP,-0.252325223,0.431093046,no hit,Huh7
Spa,NLN,-0.109243625,0.431120551,no hit,Huh7
Spa,CYB5R3,0.176948098,0.431287339,no hit,Huh7
Spa,NUP88,0.119184307,0.431325197,no hit,Huh7
Spa,NOL6,0.112560485,0.435061794,no hit,Huh7
Spa,STAG2,-0.146569174,0.437871224,no hit,Huh7
Spa,FHL2,-0.131986927,0.438621159,no hit,Huh7
Spa,DDX42,0.101999924,0.439448584,no hit,Huh7
Spa,RTCB,0.103183447,0.439488045,no hit,Huh7
Spa,STRAP,-0.116422299,0.439647052,no hit,Huh7
Spa,STK24,-0.13944289,0.439852536,no hit,Huh7
Spa,CHD8|CHD9|CHD7,0.221941414,0.440031257,no hit,Huh7
Spa,PDE12,0.095625606,0.440231777,no hit,Huh7
Spa,AP1B1,-0.11025731,0.440867303,no hit,Huh7
Spa,GARS,-0.220397949,0.441282673,no hit,Huh7
Spa,U2AF1L5|U2AF1,-0.220830495,0.444490284,no hit,Huh7
Spa,COPE,-0.10026997,0.453173913,no hit,Huh7
Spa,PSMD8,-0.097275098,0.4579425,no hit,Huh7
Spa,PCK2,0.102108543,0.460338404,no hit,Huh7
Spa,RAB18,0.10314037,0.463264709,no hit,Huh7
Spa,SMC1A,0.13566969,0.463290742,no hit,Huh7
Spa,OTULIN,-0.129050842,0.465250475,no hit,Huh7
Spa,SDHB,0.192592568,0.465893377,no hit,Huh7
Spa,SNX4,0.076171729,0.470613503,no hit,Huh7
Spa,MCM2,-0.170768056,0.470719521,no hit,Huh7
Spa,EFL1,-0.148421575,0.472887861,no hit,Huh7
Spa,LRRC15,0.153062059,0.472914516,no hit,Huh7
