LipidProbe,gene_name,logFC,pvalue,hit_annotation,CellLine
PA,CRELD1,0.3407067,0.2045007,no hit,HeLa
PA,PTPRF,0.7766446,0.2048545,no hit,HeLa
PA,SLC2A1,0.3761336,0.2057072,no hit,HeLa
PA,EIF4A3,-0.7338368,0.2057364,no hit,HeLa
PA,MYO1C,1.2340096,0.2060303,no hit,HeLa
PA,MGST1,0.6989488,0.2068239,no hit,HeLa
PA,TXLNG,-0.8441387,0.2068484,no hit,HeLa
PA,GORASP2,-0.5605087,0.2071039,no hit,HeLa
PA,7-Sep,-1.2334307,0.2071909,no hit,HeLa
PA,ASPH,0.9251205,0.2073504,no hit,HeLa
PA,GDPD3,0.3772271,0.207759,no hit,HeLa
PA,SNTB2,0.5476806,0.2080427,no hit,HeLa
PA,HPCAL1,-0.5952747,0.2081707,no hit,HeLa
PA,CLPTM1,0.4093705,0.2088599,no hit,HeLa
PA,2-Sep,-0.8926841,0.2095095,no hit,HeLa
PA,DNAJB11,0.909842,0.2109674,no hit,HeLa
PA,TMEM259,0.4572342,0.2135374,no hit,HeLa
PA,CD276,0.3194928,0.2136433,no hit,HeLa
PA,ITGA1,0.7363086,0.2178101,no hit,HeLa
PA,CKAP4,1.0374425,0.218704,no hit,HeLa
PA,ALDOA,-0.4578697,0.2198786,no hit,HeLa
PA,VASN,0.3945106,0.2206697,no hit,HeLa
PA,TXLNA,-0.7825708,0.2223436,no hit,HeLa
PA,LGALS3,0.3152423,0.2228815,no hit,HeLa
PA,ECI2,0.7559716,0.2230628,no hit,HeLa
PA,AUP1,0.7653565,0.2247176,no hit,HeLa
PA,KIF23,1.3762028,0.2249349,no hit,HeLa
PA,DDX39B,-0.4483316,0.2278352,no hit,HeLa
PA,ARPC2,0.8387718,0.2294064,no hit,HeLa
PA,PSMB4,-0.4262704,0.2300335,no hit,HeLa
PA,FKBP10,0.4576698,0.2301868,no hit,HeLa
PA,MBOAT7,0.5866982,0.2301932,no hit,HeLa
PA,CLPP,0.4817375,0.2305996,no hit,HeLa
PA,LIMA1,0.7611764,0.2311615,no hit,HeLa
PA,PODXL2,0.3814965,0.2315324,no hit,HeLa
PA,TKT,-0.3688553,0.2315713,no hit,HeLa
PA,DDX6,-0.8606561,0.2327959,no hit,HeLa
PA,HMGB1,-0.7689009,0.2341188,no hit,HeLa
PA,ATP2A2,0.5280694,0.2350848,no hit,HeLa
PA,RSU1,-0.529302,0.2352318,no hit,HeLa
PA,S100A16,-0.3952593,0.2363937,no hit,HeLa
PA,CCDC47,0.9389928,0.2368414,no hit,HeLa
PA,HADHA,0.4662461,0.2393573,no hit,HeLa
PA,MTHFD1,-0.9865059,0.2396704,no hit,HeLa
PA,PSMA7,-0.2666472,0.2407575,no hit,HeLa
PA,ITGB1,0.6028352,0.2430567,no hit,HeLa
PA,CAP1,-0.467502,0.2434228,no hit,HeLa
PA,ATP6AP2,0.4593696,0.245817,no hit,HeLa
PA,NRAS,-0.355589,0.2459363,no hit,HeLa
PA,ABCF2,-0.838477,0.2464148,no hit,HeLa
PA,SLC22A18,0.4999536,0.2465142,no hit,HeLa
PA,MYO1E,1.037495,0.2482288,no hit,HeLa
PA,PGRMC2,0.5230338,0.2494738,no hit,HeLa
PA,CD109,0.5226382,0.2494741,no hit,HeLa
PA,PABPC1,-0.7657607,0.2502205,no hit,HeLa
PA,COMT,0.3793053,0.2502978,no hit,HeLa
PA,SACM1L,0.6798284,0.250487,no hit,HeLa
PA,GARS,-0.5564182,0.2531211,no hit,HeLa
PA,REEP6,-0.3948524,0.2555428,no hit,HeLa
PA,CSPG4,0.3372564,0.2574308,no hit,HeLa
PA,RPL18A,-0.8012599,0.2577255,no hit,HeLa
PA,WLS,0.3405494,0.2585101,no hit,HeLa
PA,HNRNPA1,-0.7122415,0.2596919,no hit,HeLa
PA,CXADR,0.3314016,0.2596961,no hit,HeLa
PA,TMX3,0.3871463,0.2613083,no hit,HeLa
PA,SCAMP1,-0.3356148,0.2623313,no hit,HeLa
PA,EIF1AY|EIF1AX,-0.9107681,0.2623737,no hit,HeLa
PA,TAP1,0.5026019,0.2644086,no hit,HeLa
PA,RBMX,-0.646381,0.2654104,no hit,HeLa
PA,CLTC,-0.6017355,0.2672966,no hit,HeLa
PA,TM9SF4,-0.3620671,0.2680679,no hit,HeLa
PA,FXR1,-0.813101,0.2688156,no hit,HeLa
PA,ERH,-0.5510695,0.2701238,no hit,HeLa
PA,ANXA4,-0.3897706,0.2713977,no hit,HeLa
PA,VAMP3,-0.3572429,0.2717534,no hit,HeLa
PA,LDLR,-0.3726042,0.2733777,no hit,HeLa
PA,10-Sep,-0.8078085,0.2742079,no hit,HeLa
PA,PODXL,0.436464,0.2764118,no hit,HeLa
PA,CFL1,0.3755804,0.2771756,no hit,HeLa
PA,GEMIN5,-0.9234248,0.2773421,no hit,HeLa
PA,CNPY2|F8W031,0.6198838,0.2774079,no hit,HeLa
PA,VIM,-0.7550759,0.277643,no hit,HeLa
PA,RPS25,-1.0555336,0.2778374,no hit,HeLa
PA,SLC44A1,0.5331593,0.2799447,no hit,HeLa
PA,TM9SF3,-0.4410135,0.2804642,no hit,HeLa
PA,VDAC1,0.4891815,0.2832936,no hit,HeLa
PA,METAP2,-1.1672268,0.2838974,no hit,HeLa
PA,AP2M1,0.6692516,0.2839912,no hit,HeLa
PA,NCEH1,0.389553,0.2842689,no hit,HeLa
PA,GPRC5A,0.5835683,0.2844384,no hit,HeLa
PA,SCAMP2,-0.3611587,0.2845094,no hit,HeLa
PA,APMAP,0.4756683,0.2868441,no hit,HeLa
PA,GPD2,0.7016824,0.2878149,no hit,HeLa
PA,RPS7,-0.8317582,0.2886797,no hit,HeLa
PA,PSMB1,-0.3880081,0.2891161,no hit,HeLa
PA,SLC16A1,0.2446925,0.2914283,no hit,HeLa
PA,P4HB,0.5295123,0.2925002,no hit,HeLa
PA,ANXA2,0.2289044,0.2959714,no hit,HeLa
PA,FARSB,-0.6211158,0.2960562,no hit,HeLa
PA,RAB27B,0.3835296,0.2963088,no hit,HeLa
PA,VAPA,0.5013389,0.2965477,no hit,HeLa
PA,RAB1B,-0.3824102,0.2980556,no hit,HeLa
PA,9-Sep,-0.9908514,0.2982647,no hit,HeLa
PA,DEGS1,0.3264638,0.3008159,no hit,HeLa
PA,DLG1,0.268508,0.3014211,no hit,HeLa
PA,ZMPSTE24,0.4647001,0.3040662,no hit,HeLa
PA,RABAC1,-0.4214853,0.3040845,no hit,HeLa
PA,CSDE1,-0.8677602,0.3051104,no hit,HeLa
PA,SCD,0.4187249,0.3058105,no hit,HeLa
PA,SLC5A6,-0.2534202,0.3077571,no hit,HeLa
PA,HDGF,-0.3794429,0.3080303,no hit,HeLa
PA,FAU,-1.2183756,0.3086996,no hit,HeLa
PA,S100A13,-0.5376245,0.3089895,no hit,HeLa
PA,RPL5,-0.6903833,0.309751,no hit,HeLa
PA,PLD3,0.2875705,0.309841,no hit,HeLa
PA,TPM4,0.4376922,0.3109776,no hit,HeLa
PA,RPS14,-0.7317541,0.3128199,no hit,HeLa
PA,STT3B,1.2871175,0.3142492,no hit,HeLa
PA,FUBP1,-0.3619687,0.3153676,no hit,HeLa
PA,SFPQ,-0.5062834,0.3154967,no hit,HeLa
PA,ESYT1,0.6876612,0.3183955,no hit,HeLa
PA,M6PR,-0.5028284,0.320501,no hit,HeLa
PA,FLVCR1,0.3130558,0.3209768,no hit,HeLa
PA,RUVBL2,-0.5663251,0.3221846,no hit,HeLa
PA,CORO1C,0.5854411,0.3242751,no hit,HeLa
PA,RPL14,-1.0125213,0.3250588,no hit,HeLa
PA,TMEM165,-0.4216952,0.3262406,no hit,HeLa
PA,NCL,0.3709587,0.3266669,no hit,HeLa
PA,IKBIP,0.7831438,0.3269566,no hit,HeLa
PA,EIF2A,-0.6542443,0.3272351,no hit,HeLa
PA,SEC61B,0.3143726,0.3276498,no hit,HeLa
PA,PSMA3,-0.404046,0.327942,no hit,HeLa
PA,CYB5R3,0.4456785,0.3290754,no hit,HeLa
PA,AK2,0.5170853,0.3293545,no hit,HeLa
PA,RPL24,-0.9191877,0.3362564,no hit,HeLa
PA,RPL36A|RPL36A-HNRNPH2,-0.8823112,0.3364819,no hit,HeLa
PA,ARPC4-TTLL3|ARPC4,0.3463547,0.3367566,no hit,HeLa
PA,DDX3X,-0.7297179,0.3378197,no hit,HeLa
PA,HLA-A,0.2389993,0.3387667,no hit,HeLa
PA,TMX2,0.33174,0.3411925,no hit,HeLa
PA,STX10,-0.3488578,0.3420549,no hit,HeLa
PA,CALR,0.3275359,0.3420856,no hit,HeLa
PA,PPP3CA,-0.238898,0.3423152,no hit,HeLa
PA,EIF3G,-0.8235661,0.342382,no hit,HeLa
PA,RPLP0,-0.6730905,0.3433146,no hit,HeLa
PA,SLC7A2,-0.2848604,0.3448875,no hit,HeLa
PA,SLC31A1,0.2908689,0.3458152,no hit,HeLa
PA,RPS8,-0.8715098,0.346118,no hit,HeLa
PA,TMED5,-0.4449062,0.3470317,no hit,HeLa
PA,RPL35,-0.9043925,0.348088,no hit,HeLa
PA,SCP2,0.5047331,0.3484288,no hit,HeLa
PA,E9PAM4|PI4K2A,-0.3162002,0.3495461,no hit,HeLa
PA,RPL11,-0.8546576,0.3500932,no hit,HeLa
PA,RPL15,-0.797802,0.3502915,no hit,HeLa
PA,TSPAN4,0.6361595,0.3508632,no hit,HeLa
PA,RPS20,-0.873913,0.3543163,no hit,HeLa
PA,TECR,0.7546452,0.3547755,no hit,HeLa
PA,NAPA,-0.2622515,0.3551982,no hit,HeLa
PA,KDSR,0.3551705,0.3584189,no hit,HeLa
PA,ITGA2,0.5012052,0.3592761,no hit,HeLa
PA,XRCC5,-0.5917313,0.3605306,no hit,HeLa
PA,SYNCRIP,-0.5910552,0.3608183,no hit,HeLa
PA,SURF4,-0.2996728,0.3612315,no hit,HeLa
PA,SYPL1,-0.546815,0.3617302,no hit,HeLa
PA,FKBP9,0.385595,0.3620501,no hit,HeLa
PA,RPL7,-0.8038363,0.3623667,no hit,HeLa
PA,MICA,0.3456726,0.3624216,no hit,HeLa
PA,RPL36,-0.9026262,0.3626459,no hit,HeLa
PA,RPS3A,-0.7393476,0.3650739,no hit,HeLa
PA,CYB5B,0.5613273,0.3671943,no hit,HeLa
PA,RHEB,0.2058517,0.3682448,no hit,HeLa
PA,SEC61A1,0.2966841,0.3688266,no hit,HeLa
PA,PDIA4,0.6446313,0.368855,no hit,HeLa
PA,P4HA2,0.4168585,0.3718328,no hit,HeLa
PA,PSMA4,-0.2404741,0.3721474,no hit,HeLa
PA,UQCRB,0.7334598,0.3729699,no hit,HeLa
PA,RPL23A,-0.772157,0.3731138,no hit,HeLa
PA,RPS17,-0.8838204,0.3731412,no hit,HeLa
PA,RPS3,-0.7743381,0.3734615,no hit,HeLa
PA,PLEC,-0.5750348,0.3758303,no hit,HeLa
PA,LGALS3BP,0.2572816,0.3772971,no hit,HeLa
PA,EEF2,-0.6237502,0.3809253,no hit,HeLa
PA,RAB1A,-0.2464567,0.38114,no hit,HeLa
PA,RPS11,-0.735422,0.3814275,no hit,HeLa
PA,RPS2,-0.8145821,0.3816428,no hit,HeLa
PA,TMEM33,0.2773073,0.3817426,no hit,HeLa
PA,RPL13,-0.8333597,0.3820103,no hit,HeLa
PA,RPL22,-0.7907898,0.3822431,no hit,HeLa
PA,CLCC1,0.3326902,0.3825695,no hit,HeLa
PA,RPS9,-0.8120057,0.3860102,no hit,HeLa
PA,RPS24,-0.8573689,0.3870024,no hit,HeLa
PA,RPL34,-0.9369821,0.3878728,no hit,HeLa
PA,EIF3F,-0.3842297,0.3878973,no hit,HeLa
PA,MATR3,-0.3896702,0.38809,no hit,HeLa
PA,NIT2,-0.2491599,0.3897615,no hit,HeLa
PA,S100A10,0.28867,0.3912761,no hit,HeLa
PA,HTATIP2,0.4882925,0.3912981,no hit,HeLa
PA,FAM3C,-0.2530116,0.3918667,no hit,HeLa
PA,LRRC59,1.0666575,0.3938065,no hit,HeLa
PA,REEP5,-0.3843386,0.3954758,no hit,HeLa
PA,RPL28,-0.7495031,0.397216,no hit,HeLa
PA,RPL7A,-0.759763,0.3974695,no hit,HeLa
PA,RPL26,-0.8335416,0.3979554,no hit,HeLa
PA,RPL29,-0.9636526,0.398223,no hit,HeLa
PA,IGF2BP3,-0.6259536,0.3999283,no hit,HeLa
PA,TXNDC12,0.3124914,0.4003237,no hit,HeLa
PA,AP2B1,0.2743329,0.401814,no hit,HeLa
PA,RPS13,-0.724427,0.402199,no hit,HeLa
PA,CDC42,0.2414787,0.4050529,no hit,HeLa
PA,SLC2A3,0.3829006,0.4054841,no hit,HeLa
PA,DARS,0.4621965,0.4060339,no hit,HeLa
PA,MPZL1,0.3868072,0.4065007,no hit,HeLa
PA,GLG1,-0.2772624,0.4072998,no hit,HeLa
PA,RPL13A,-0.7918771,0.4074574,no hit,HeLa
PA,HDLBP,-0.505236,0.4094137,no hit,HeLa
PA,RPL19,-0.6723126,0.409986,no hit,HeLa
PA,RPL8,-0.9069136,0.4102002,no hit,HeLa
PA,HM13,0.37495,0.4111289,no hit,HeLa
PA,CPNE3,-0.2338397,0.411348,no hit,HeLa
PA,RPS18,-0.6707669,0.4127722,no hit,HeLa
PA,VKORC1L1,0.3571129,0.4136751,no hit,HeLa
PA,RPL10A,-0.7421003,0.4145078,no hit,HeLa
PA,SCARB1,0.2631376,0.4145667,no hit,HeLa
PA,SCRIB,0.2345346,0.4172461,no hit,HeLa
PA,RPL21,-0.7406006,0.4179388,no hit,HeLa
PA,FLNB,0.3995931,0.4183074,no hit,HeLa
PA,RPLP2,-0.5543999,0.418528,no hit,HeLa
PA,RCC2,-0.6522001,0.4198138,no hit,HeLa
PA,FLNA,0.7026479,0.4200562,no hit,HeLa
PA,RPL27,-0.7488666,0.4204064,no hit,HeLa
PA,ENG,0.2534421,0.420543,no hit,HeLa
PA,RANGAP1,0.2681333,0.42095,no hit,HeLa
PA,RPL17|RPL17-C18orf32,-0.728041,0.421152,no hit,HeLa
PA,RPS4X,-0.6505533,0.421175,no hit,HeLa
PA,SQSTM1,0.5265306,0.4211832,no hit,HeLa
PA,RPS6,-0.712925,0.4213852,no hit,HeLa
PA,CD151,0.368259,0.4234917,no hit,HeLa
PA,RPL3,-0.6693002,0.4244043,no hit,HeLa
PA,GAA,-0.2220331,0.4247618,no hit,HeLa
PA,STX7,-0.2426743,0.4253528,no hit,HeLa
PA,VAPB,0.2270465,0.4278509,no hit,HeLa
PA,RPS23,-0.6949735,0.428529,no hit,HeLa
PA,TBL2,0.6729672,0.4288388,no hit,HeLa
PA,PSMB6,-0.3647889,0.4317972,no hit,HeLa
PA,RPL4,-0.7205831,0.4330908,no hit,HeLa
PA,ATP6AP1,0.3615237,0.4346768,no hit,HeLa
PA,GOLPH3,-0.2477797,0.4351813,no hit,HeLa
PA,RPS5,-0.6805561,0.4360541,no hit,HeLa
PA,ACLY,-0.5805583,0.4379443,no hit,HeLa
PA,VAT1,-0.2925052,0.4435068,no hit,HeLa
PA,DPM3,0.3892319,0.4447278,no hit,HeLa
PA,HNRNPL,-0.4353905,0.4456955,no hit,HeLa
PA,ARF3|ARF1,-0.2104515,0.451167,no hit,HeLa
PA,RPL23,-0.7737745,0.4528072,no hit,HeLa
PA,RPS16,-0.6640048,0.4546834,no hit,HeLa
PA,RPS27A,-0.6527722,0.4574746,no hit,HeLa
PA,RPL30,-0.6703706,0.4574993,no hit,HeLa
PA,RPS19,-0.615755,0.4576796,no hit,HeLa
PA,TMED10,-0.3098274,0.4577882,no hit,HeLa
PA,CYFIP1,0.6069145,0.4592128,no hit,HeLa
PA,RHOB,0.2059062,0.4599029,no hit,HeLa
PA,RPL6,-0.6616957,0.4600713,no hit,HeLa
PA,RPL27A,-0.6422145,0.4613297,no hit,HeLa
PA,HNRNPK,-0.3659242,0.4638106,no hit,HeLa
PA,RPL10,-0.7253314,0.4657692,no hit,HeLa
PA,EIF2S3,-0.5852716,0.4664822,no hit,HeLa
PA,CASC4,-0.2819521,0.4665198,no hit,HeLa
PA,MARS,0.285445,0.4684803,no hit,HeLa
PA,RTN3,-0.3459618,0.469228,no hit,HeLa
PA,TNFRSF10A,0.1756454,0.4695083,no hit,HeLa
PA,RPL35A,-0.7198064,0.4697412,no hit,HeLa
PA,RPS15A,-0.5864656,0.4719482,no hit,HeLa
PA,RPS26,-0.7209519,0.4730815,no hit,HeLa
PA,XRCC6,-0.4768411,0.474042,no hit,HeLa
PA,RTN4,-0.3502438,0.4781009,no hit,HeLa
PA,PSMA1,-0.1557183,0.480169,no hit,HeLa
PA,PSEN1,0.2247999,0.4807261,no hit,HeLa
PA,HNRNPC,-0.5231644,0.4828231,no hit,HeLa
PA,ITGAV,0.2860721,0.483211,no hit,HeLa
PA,SLC29A1,0.3318377,0.4856465,no hit,HeLa
PA,CLUH,-0.3909244,0.4858443,no hit,HeLa
PA,LAMTOR2,-0.3259802,0.486554,no hit,HeLa
PA,RPSA,-0.3792508,0.4889121,no hit,HeLa
PA,LPCAT3,0.2804523,0.4895819,no hit,HeLa
PA,RPL9,-0.6884048,0.4906998,no hit,HeLa
PA,RAB21,0.1589412,0.4951388,no hit,HeLa
PA,RAB5A,0.1992319,0.4966859,no hit,HeLa
PA,RPL12,-0.5505902,0.4974307,no hit,HeLa
PA,FERMT2,0.372671,0.4990936,no hit,HeLa
PA,PVR,0.3589297,0.4998772,no hit,HeLa
PA,BAIAP2L1,0.3747394,0.5004852,no hit,HeLa
PA,UPF1,-0.5501691,0.5025846,no hit,HeLa
PA,ANTXR1,0.1650726,0.502814,no hit,HeLa
PA,HRAS,0.2489713,0.5035072,no hit,HeLa
PA,RPL32,-0.6227703,0.5037478,no hit,HeLa
PA,CCT7,0.5706808,0.5061346,no hit,HeLa
PA,C14orf166,-0.3182618,0.5064785,no hit,HeLa
PA,LYPLA1,-0.225649,0.5092508,no hit,HeLa
PA,PCYOX1,0.2782876,0.5101205,no hit,HeLa
PA,RPL37A,-0.6954517,0.5127835,no hit,HeLa
PA,RAB27A,0.3211234,0.5132547,no hit,HeLa
PA,BCAP31,0.2063963,0.5154459,no hit,HeLa
PA,TMED7-TICAM2|TICAM2|TMED7,-0.3779983,0.5154567,no hit,HeLa
PA,ELAVL1,-0.3535949,0.517521,no hit,HeLa
PA,DAGLB,-0.2105249,0.5185555,no hit,HeLa
PA,EIF3A,-0.6053218,0.5249494,no hit,HeLa
PA,DERL2,0.2379586,0.5267406,no hit,HeLa
PA,SLC38A2,-0.249192,0.5286826,no hit,HeLa
PA,RPL31,-0.6298237,0.5323827,no hit,HeLa
PA,RPL18,-0.6172557,0.5330238,no hit,HeLa
PA,SLC35F6,-0.3537498,0.5388883,no hit,HeLa
PA,EIF2S1,-0.443592,0.5423632,no hit,HeLa
PA,VPS35,-0.3582235,0.5447318,no hit,HeLa
PA,SNAP23,0.2137274,0.5496468,no hit,HeLa
PA,CCT2,0.4682346,0.5502757,no hit,HeLa
PA,ATP6V0A1,0.133767,0.550355,no hit,HeLa
PA,ATL3,0.1245788,0.5551268,no hit,HeLa
PA,IGF2BP1,-0.4315657,0.556047,no hit,HeLa
PA,EIF3D,-0.4998896,0.5578465,no hit,HeLa
PA,GGH,-0.1890147,0.558422,no hit,HeLa
PA,ERO1A,0.335498,0.560738,no hit,HeLa
PA,UBL3,0.2265038,0.5615101,no hit,HeLa
PA,TMED2,-0.2907201,0.5640917,no hit,HeLa
PA,LMAN2,-0.2106224,0.5645599,no hit,HeLa
PA,DDX1,-0.4124819,0.5669151,no hit,HeLa
PA,RAB6A,-0.1664209,0.5672999,no hit,HeLa
PA,SIGMAR1,0.2962249,0.5673811,no hit,HeLa
PA,FUBP3,-0.4103971,0.5684371,no hit,HeLa
PA,IMPDH2,0.2808336,0.5700142,no hit,HeLa
PA,HNRNPH1,-0.3395556,0.5706895,no hit,HeLa
PA,RAB2A,-0.2076822,0.5709976,no hit,HeLa
PA,ILF3,-0.308851,0.5719814,no hit,HeLa
PA,ERGIC3,-0.2366223,0.5732864,no hit,HeLa
PA,TSPAN3,-0.1988471,0.5750057,no hit,HeLa
PA,CTSC,-0.1696138,0.5753976,no hit,HeLa
PA,ECE1,0.2436509,0.5767782,no hit,HeLa
PA,RAB10,0.1196336,0.5799264,no hit,HeLa
PA,SLC1A4,0.1957858,0.5804725,no hit,HeLa
PA,DAD1,0.3187158,0.5823772,no hit,HeLa
PA,ERAP1,0.236497,0.5824052,no hit,HeLa
PA,ERGIC1,-0.1197406,0.5872175,no hit,HeLa
PA,MVP,-0.3002642,0.5889087,no hit,HeLa
PA,ITGB5,0.1654753,0.5889623,no hit,HeLa
PA,FEN1,-0.355763,0.593327,no hit,HeLa
PA,ABCE1,-0.4342123,0.5938391,no hit,HeLa
PA,RARS,0.2529848,0.5947519,no hit,HeLa
PA,EIF3L,-0.4397572,0.5954088,no hit,HeLa
PA,RECQL,-0.3839392,0.5962141,no hit,HeLa
PA,ADAM15,0.1665389,0.6013394,no hit,HeLa
PA,TMED4,-0.2026178,0.6029584,no hit,HeLa
PA,RACK1,-0.3163594,0.6055898,no hit,HeLa
PA,HNRNPM,-0.2284365,0.6104499,no hit,HeLa
PA,VAMP8,0.2013502,0.6123575,no hit,HeLa
PA,EIF3B,-0.3456909,0.6132557,no hit,HeLa
PA,MOV10,-0.2701311,0.6144185,no hit,HeLa
PA,ATP6V0D1,0.1265341,0.6150837,no hit,HeLa
PA,VAMP7,-0.1345636,0.6183823,no hit,HeLa
PA,TMED1,-0.2071635,0.6201655,no hit,HeLa
PA,SLC38A7,-0.1965712,0.6209824,no hit,HeLa
PA,NEU1,0.1858993,0.623637,no hit,HeLa
PA,LMNA,-0.3391932,0.6244,no hit,HeLa
PA,SPTBN1,0.3289097,0.625174,no hit,HeLa
PA,CTNNA1,0.2857709,0.6273821,no hit,HeLa
PA,EIF3H,-0.3836413,0.636829,no hit,HeLa
PA,HEXB,-0.2378309,0.6387268,no hit,HeLa
PA,GALNT7,-0.1505094,0.6409552,no hit,HeLa
PA,ATP1B3,0.2190781,0.6514213,no hit,HeLa
PA,ALDH7A1,0.2236469,0.6521379,no hit,HeLa
PA,EIF3C,-0.2961329,0.6553519,no hit,HeLa
PA,TCP1,0.4514777,0.6560926,no hit,HeLa
PA,SMC2,-0.2794817,0.6566057,no hit,HeLa
PA,HNRNPUL1,-0.1974225,0.6611425,no hit,HeLa
PA,EIF3E,-0.2842945,0.6633951,no hit,HeLa
PA,CCT5,0.4482578,0.6650111,no hit,HeLa
PA,MYOF,0.1932061,0.6668746,no hit,HeLa
PA,SLC7A6,0.1513299,0.6678963,no hit,HeLa
PA,SLC7A5,0.1709859,0.6695683,no hit,HeLa
PA,HNRNPR,-0.1750734,0.6715339,no hit,HeLa
PA,RAB3D,0.1302096,0.6736617,no hit,HeLa
PA,CSTB,-0.1945916,0.6736634,no hit,HeLa
PA,DDB1,0.1141053,0.6738516,no hit,HeLa
PA,TMEM109,0.2182279,0.6739565,no hit,HeLa
PA,MPDU1|HBEBP2BPA,0.2067031,0.6740426,no hit,HeLa
PA,PKN2,0.269596,0.6749463,no hit,HeLa
PA,VCP,0.2506833,0.6751043,no hit,HeLa
PA,EPHX1,0.1923847,0.6782723,no hit,HeLa
PA,POFUT1,0.1123747,0.6804018,no hit,HeLa
PA,RPS21,-0.1579725,0.6815525,no hit,HeLa
PA,IGF2R,0.1628472,0.681605,no hit,HeLa
PA,CCT6A,0.4234097,0.683186,no hit,HeLa
PA,ALYREF,-0.2216727,0.6838348,no hit,HeLa
PA,LNPEP,-0.1679683,0.6866621,no hit,HeLa
PA,SEC23IP,-0.3008969,0.6891947,no hit,HeLa
PA,ABCB6,0.1280243,0.6910477,no hit,HeLa
PA,SDCBP,0.1579079,0.6944958,no hit,HeLa
PA,HNRNPD,-0.1530716,0.6949514,no hit,HeLa
PA,TMED9,-0.2031202,0.6954228,no hit,HeLa
PA,HSP90AB1,-0.1497072,0.7006019,no hit,HeLa
PA,DDR1,0.1085571,0.7048318,no hit,HeLa
PA,RAB14,-0.1168015,0.7085982,no hit,HeLa
PA,TMEM106B,0.1905441,0.7094183,no hit,HeLa
PA,CCT4,0.3877967,0.7116036,no hit,HeLa
PA,SCARB2,0.2273036,0.7119085,no hit,HeLa
PA,CCT3,0.3421406,0.7150574,no hit,HeLa
PA,FASN,-0.1526562,0.7181876,no hit,HeLa
PA,SCPEP1,-0.1711656,0.72513,no hit,HeLa
PA,PARP1,0.2223683,0.7261308,no hit,HeLa
PA,HADHB,0.1485002,0.7287938,no hit,HeLa
PA,RTCB,-0.2222065,0.7288995,no hit,HeLa
PA,NSUN2,-0.1779332,0.7301176,no hit,HeLa
PA,CTSA,-0.161462,0.7307816,no hit,HeLa
PA,NCS1,0.1121921,0.7311936,no hit,HeLa
PA,ARL6IP5,0.1643239,0.7320364,no hit,HeLa
PA,GLA,0.1524022,0.7329649,no hit,HeLa
PA,ALDH9A1,-0.1314803,0.73594,no hit,HeLa
PA,RAB9A,-0.0811041,0.736542,no hit,HeLa
PA,SND1,-0.3123217,0.7411713,no hit,HeLa
PA,RAB7A,0.0957545,0.7432851,no hit,HeLa
PA,AHNAK,0.1050165,0.747424,no hit,HeLa
PA,GYS1,-0.1905551,0.7494363,no hit,HeLa
PA,TFRC,-0.1011998,0.7522457,no hit,HeLa
PA,NAGLU,0.0951769,0.7526414,no hit,HeLa
PA,ATP6V1A,0.0742893,0.7530904,no hit,HeLa
PA,ATP2C1,-0.0894692,0.7535843,no hit,HeLa
PA,DDR2,-0.0790369,0.7537581,no hit,HeLa
PA,RRBP1,-0.180493,0.7558633,no hit,HeLa
PA,TMX1,-0.1233157,0.759488,no hit,HeLa
PA,PROCR,0.1166713,0.7595767,no hit,HeLa
PA,SLC38A1,-0.1333432,0.7596577,no hit,HeLa
PA,EIF3I,-0.1215991,0.7605745,no hit,HeLa
PA,PSMB5,-0.0850333,0.761304,no hit,HeLa
PA,PSAP,-0.1355137,0.7637644,no hit,HeLa
PA,PTBP1,-0.1697549,0.7646098,no hit,HeLa
PA,MYH9,0.1865761,0.7655799,no hit,HeLa
PA,DNAJA1,-0.2204496,0.7661762,no hit,HeLa
PA,EPRS,-0.1125805,0.7684147,no hit,HeLa
PA,BANF1,-0.0760968,0.7708271,no hit,HeLa
PA,PKM,-0.1189707,0.7719871,no hit,HeLa
PA,CD97,0.1270715,0.7727485,no hit,HeLa
PA,TPP1,-0.1131493,0.7737645,no hit,HeLa
PA,FAM49B,0.1053502,0.7764432,no hit,HeLa
PA,CPA4,0.1315341,0.7779513,no hit,HeLa
PA,AIMP1,0.0843026,0.7852047,no hit,HeLa
PA,TOMM40,0.1558069,0.7962343,no hit,HeLa
PA,ATP5L,0.1392492,0.7968649,no hit,HeLa
PA,YARS,0.0936667,0.7984965,no hit,HeLa
PA,HEXA,-0.1304777,0.7994882,no hit,HeLa
PA,LRP1,-0.0884887,0.802489,no hit,HeLa
PA,PSMA6,-0.0790482,0.8025318,no hit,HeLa
PA,HFE,-0.0633784,0.812673,no hit,HeLa
PA,CSRP1,-0.144154,0.8143225,no hit,HeLa
PA,ARL8B,-0.07897,0.8170548,no hit,HeLa
PA,SRP9,-0.0628013,0.8244172,no hit,HeLa
PA,PDLIM1,0.0628402,0.8247736,no hit,HeLa
PA,SLC39A14,0.0772715,0.8265446,no hit,HeLa
PA,PDCD4,-0.1259747,0.8317181,no hit,HeLa
PA,PPT1,-0.0854106,0.8379196,no hit,HeLa
PA,CDC2|CDK1,-0.1187053,0.8424946,no hit,HeLa
PA,CTSD,-0.0898063,0.8463845,no hit,HeLa
PA,GBA,0.0825128,0.8464854,no hit,HeLa
PA,NSF,-0.122332,0.8513473,no hit,HeLa
