gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
MATR3,P43243,Matrin-3,PE,membrane,-0.428101329,20.05773089,0.267505297,no hit
PTBP1,P26599,Polypyrimidine tract-binding protein 1,PE,membrane,-0.533575066,22.27388801,0.267660068,no hit
SNX6,Q9UNH7,Sorting nexin-6,PE,membrane,-0.309984783,18.84959963,0.267938899,no hit
REEP6,Q96HR9,Receptor expression-enhancing protein 6,PE,membrane,-0.373153167,20.32876461,0.26839154,no hit
ERO1A,Q96HE7,ERO1-like protein alpha,PE,membrane,0.434580383,22.15539134,0.270836727,no hit
SPTAN1,Q13813,"Spectrin alpha chain, non-erythrocytic 1",PE,membrane,0.344438845,21.13987673,0.272838211,no hit
RPL12,P30050,60S ribosomal protein L12,PE,membrane,-0.650029064,22.10933183,0.273687922,no hit
PSMA3,P25788,Proteasome subunit alpha type-3,PE,membrane,-0.391345733,21.86611312,0.273918498,no hit
EPHX1,P07099,Epoxide hydrolase 1,PE,membrane,0.357935704,23.30177639,0.273978032,no hit
ACLY,P53396,ATP-citrate synthase,PE,membrane,-0.482247637,21.97115705,0.275189095,no hit
ABCE1,P61221,ATP-binding cassette sub-family E member 1,PE,membrane,-0.618504318,20.07331814,0.275352635,no hit
H1-2,P16403,Histone H1.2,PE,membrane,0.795700953,22.23853975,0.275755224,no hit
NEU1,Q99519,Sialidase-1,PE,membrane,0.380200358,18.29418345,0.276328833,no hit
ADH5,P11766,Alcohol dehydrogenase class-3,PE,membrane,-0.363107089,18.7661671,0.276788479,no hit
PLCB3,Q01970,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3",PE,membrane,-0.227295397,17.09549406,0.277116882,no hit
SLC38A1,Q9H2H9,Sodium-coupled neutral amino acid symporter 1,PE,membrane,-0.375045482,22.92800292,0.277289693,no hit
DAZAP1,Q96EP5,DAZ-associated protein 1,PE,membrane,-0.255398242,18.35827853,0.280010012,no hit
RTCB,Q9Y3I0,RNA-splicing ligase RtcB homolog,PE,membrane,-0.370462886,21.10103487,0.280317166,no hit
RPL31,P62899,60S ribosomal protein L31,PE,membrane,-0.740015401,22.20620036,0.281324391,no hit
STX7,O15400,Syntaxin-7,PE,membrane,-0.277046908,21.27234007,0.28339734,no hit
RPL37A,P61513,60S ribosomal protein L37a,PE,membrane,-0.859707427,21.7793845,0.283712029,no hit
CSTB,P04080,Cystatin-B,PE,membrane,-0.400779676,18.18438703,0.284863277,no hit
GOLM2,Q6P4E1,Protein GOLM2,PE,membrane,-0.309654849,20.15649128,0.285302341,no hit
NSUN2,Q08J23,RNA cytosine C(5)-methyltransferase NSUN2,PE,membrane,-0.33467178,22.95030743,0.286000069,no hit
UBE2L3,P68036,Ubiquitin-conjugating enzyme E2 L3,PE,membrane,-0.537549096,19.02112076,0.28606239,no hit
HPRT1,P00492,Hypoxanthine-guanine phosphoribosyltransferase,PE,membrane,-0.479810673,18.6784286,0.287241467,no hit
TSPAN8,P19075,Tetraspanin-8,PE,membrane,0.601537549,19.99545087,0.287841671,no hit
NCAPG,Q9BPX3,Condensin complex subunit 3,PE,membrane,-0.411697679,18.10099554,0.289958865,no hit
CUTA,O60888,Protein CutA,PE,membrane,-0.191697094,19.86332486,0.290603922,no hit
RAB1B,Q9H0U4,Ras-related protein Rab-1B,PE,membrane,-0.387565552,21.48827758,0.292652431,no hit
ABCB6,Q9NP58,ATP-binding cassette sub-family B member 6,PE,membrane,0.33008417,18.57499853,0.293125292,no hit
NCAPH,Q15003,Condensin complex subunit 2,PE,membrane,-0.378585309,19.05992551,0.293283597,no hit
CBR1,P16152,Carbonyl reductase [NADPH] 1,PE,membrane,-0.159062135,18.81213208,0.295767484,no hit
PSMD8,P48556,26S proteasome non-ATPase regulatory subunit 8,PE,membrane,-0.196319969,20.26793354,0.296490824,no hit
RAB43,Q86YS6,Ras-related protein Rab-43,PE,membrane,-0.187720051,18.50671954,0.29835535,no hit
PRKCSH,P14314,Glucosidase 2 subunit beta,PE,membrane,0.254472289,23.66876665,0.29845431,no hit
ARPC4,P59998,Actin-related protein 2/3 complex subunit 4,PE,membrane,0.341865727,19.90342231,0.298970946,no hit
XRCC5,P13010,X-ray repair cross-complementing protein 5,PE,membrane,-0.485924293,23.07361608,0.299329833,no hit
CLCN7,P51798,H(+)/Cl(-) exchange transporter 7,PE,membrane,0.227749936,19.56367894,0.300492411,no hit
NDUFS3,O75489,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",PE,membrane,0.407964753,19.85958752,0.301272858,no hit
PCYOX1,Q9UHG3,Prenylcysteine oxidase 1,PE,membrane,0.3607273,23.00982497,0.302184425,no hit
DAD1,P61803,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit DAD1,PE,membrane,0.429998525,19.79493599,0.302213839,no hit
HLA-C,P10321,"HLA class I histocompatibility antigen, C alpha chain",PE,membrane,0.244334223,20.98887691,0.302239075,no hit
CLIC4,Q9Y696,Chloride intracellular channel protein 4,PE,membrane,0.140462603,21.60365909,0.302278627,no hit
COPB2,P35606,Coatomer subunit beta',PE,membrane,-0.356765253,19.93501687,0.303015353,no hit
RPL35A,P18077,60S ribosomal protein L35a,PE,membrane,-0.700566872,22.37081049,0.303298347,no hit
GLA,P06280,Alpha-galactosidase A,PE,membrane,0.413309319,19.87153924,0.303442117,no hit
SUMF2,Q8NBJ7,Inactive C-alpha-formylglycine-generating enzyme 2,PE,membrane,0.246193371,18.37438038,0.30428989,no hit
SDC1,P18827,Syndecan-1,PE,membrane,0.24358232,18.79794664,0.307023755,no hit
EMC1,Q8N766,ER membrane protein complex subunit 1,PE,membrane,0.353395489,18.52119141,0.307309297,no hit
DPM3,Q9P2X0,Dolichol-phosphate mannosyltransferase subunit 3,PE,membrane,0.407682655,20.45882014,0.307499939,no hit
GOLIM4,O00461,Golgi integral membrane protein 4,PE,membrane,-0.23327719,17.83926115,0.309032326,no hit
MSLN,Q13421,Mesothelin,PE,membrane,0.241316319,21.04629603,0.309202793,no hit
CD276,Q5ZPR3,CD276 antigen,PE,membrane,0.364610708,22.78827005,0.310093222,no hit
FAM234A,Q9H0X4,Protein FAM234A,PE,membrane,0.285523224,21.46646661,0.310308376,no hit
LAMP1,P11279,Lysosome-associated membrane glycoprotein 1,PE,membrane,0.364520074,21.19851108,0.311861398,no hit
RAB3D,O95716,Ras-related protein Rab-3D,PE,membrane,0.300207381,18.12619203,0.313059256,no hit
CCT8,P50990,T-complex protein 1 subunit theta,PE,membrane,0.222776361,24.9511629,0.315126008,no hit
SQSTM1,Q13501,Sequestosome-1,PE,membrane,0.556392919,18.90708741,0.317086348,no hit
FKBP9,O95302,Peptidyl-prolyl cis-trans isomerase FKBP9,PE,membrane,0.287274228,21.92373351,0.318096971,no hit
VLDLR,P98155,Very low-density lipoprotein receptor,PE,membrane,-0.322691985,20.14261236,0.319974767,no hit
COPA,P53621,Coatomer subunit alpha,PE,membrane,-0.364284928,20.23007427,0.321228518,no hit
NCS1,P62166,Neuronal calcium sensor 1,PE,membrane,0.274009871,19.37255782,0.322136888,no hit
GSTM3,P21266,Glutathione S-transferase Mu 3,PE,membrane,-0.276592744,20.31643222,0.325488482,no hit
LYN,P07948,Tyrosine-protein kinase Lyn,PE,membrane,0.365179248,19.07684168,0.326048915,no hit
ATP6V0A1,Q93050,V-type proton ATPase 116 kDa subunit a 1,PE,membrane,0.164545701,20.16569529,0.326174193,no hit
PACSIN2,Q9UNF0,Protein kinase C and casein kinase substrate in neurons protein 2,PE,membrane,-0.270299468,19.28550056,0.327693092,no hit
AP2M1,Q96CW1,AP-2 complex subunit mu,PE,membrane,0.458684762,18.49743501,0.328646063,no hit
NAPA,P54920,Alpha-soluble NSF attachment protein,PE,membrane,-0.222290101,21.65889725,0.328924081,no hit
DNAJC13,O75165,DnaJ homolog subfamily C member 13,PE,membrane,-0.183815346,19.21276485,0.330180456,no hit
LPCAT3,Q6P1A2,Lysophospholipid acyltransferase 5,PE,membrane,0.326166081,20.17003624,0.330549499,no hit
PLAUR,Q03405,Urokinase plasminogen activator surface receptor,PE,membrane,0.175489605,18.28379684,0.330865493,no hit
PROCR,Q9UNN8,Endothelial protein C receptor,PE,membrane,0.279431055,20.83371021,0.333518899,no hit
NPR3,P17342,Atrial natriuretic peptide receptor 3,PE,membrane,0.2405771,21.37926205,0.335705616,no hit
SPRYD7,Q5W111,SPRY domain-containing protein 7,PE,membrane,0.360576194,19.64283498,0.337007009,no hit
CD81,P60033,CD81 antigen,PE,membrane,0.322037467,18.94899386,0.338104647,no hit
EIF3B,P55884,Eukaryotic translation initiation factor 3 subunit B,PE,membrane,-0.380406435,21.89717612,0.341749301,no hit
DCTN1,Q14203,Dynactin subunit 1,PE,membrane,-0.282419727,19.16109189,0.342077716,no hit
RTN4RL2,Q86UN3,Reticulon-4 receptor-like 2,PE,membrane,0.199729209,20.31179079,0.343276068,no hit
PLD3,Q8IV08,5'-3' exonuclease PLD3,PE,membrane,0.264284197,19.53319885,0.345464129,no hit
SLC7A1,P30825,High affinity cationic amino acid transporter 1,PE,membrane,-0.257900582,21.31233901,0.345764772,no hit
FEN1,P39748,Flap endonuclease 1,PE,membrane,-0.451393914,22.03703461,0.346733296,no hit
YIPF1,Q9Y548,Protein YIPF1,PE,membrane,-0.22283423,17.28247275,0.347122331,no hit
RBBP4,Q09028,Histone-binding protein RBBP4,PE,membrane,0.220069928,18.50274133,0.347844703,no hit
SCRIB,Q14160,Protein scribble homolog,PE,membrane,0.182210998,21.10372534,0.34818413,no hit
MOGS,Q13724,Mannosyl-oligosaccharide glucosidase,PE,membrane,0.259194642,18.09275932,0.348720039,no hit
JTB,O76095,Protein JTB,PE,membrane,-0.327831955,18.49855392,0.34879015,no hit
CAPN2,P17655,Calpain-2 catalytic subunit,PE,membrane,-0.22611438,19.18452765,0.348945798,no hit
ATP6AP2,O75787,Renin receptor,PE,membrane,0.252809394,21.21784408,0.350965986,no hit
GYS1,P13807,"Glycogen [starch] synthase, muscle",PE,membrane,-0.381585772,20.17035222,0.357524194,no hit
TXNDC12,O95881,Thioredoxin domain-containing protein 12,PE,membrane,0.272657511,21.5604,0.359082214,no hit
HSPA1A,P0DMV8,Heat shock 70 kDa protein 1A,PE,membrane,-0.183144663,24.18389212,0.361451822,no hit
TSPO,P30536,Translocator protein,PE,membrane,0.433725337,19.66729598,0.362552969,no hit
UPF1,Q92900,Regulator of nonsense transcripts 1,PE,membrane,-0.440051833,21.58499068,0.365267551,no hit
PRDX4,Q13162,Peroxiredoxin-4,PE,membrane,0.208629462,19.92138453,0.366166968,no hit
DDX21,Q9NR30,Nucleolar RNA helicase 2,PE,membrane,0.365469035,19.57184532,0.366970866,no hit
DERL1,Q9BUN8,Derlin-1,PE,membrane,0.331358403,19.43180359,0.368104478,no hit
RAB27A,P51159,Ras-related protein Rab-27A,PE,membrane,0.29644985,20.98906674,0.368981769,no hit
DSG2,Q14126,Desmoglein-2,PE,membrane,0.157648107,22.59903722,0.369515483,no hit
SLC38A2,Q96QD8,Sodium-coupled neutral amino acid symporter 2,PE,membrane,-0.340429605,20.40751959,0.370080888,no hit
PRC1,O43663,Protein regulator of cytokinesis 1,PE,membrane,0.287830192,17.39830092,0.372474845,no hit
GLG1,Q92896,Golgi apparatus protein 1,PE,membrane,-0.186646304,19.95881539,0.373232305,no hit
RAB9A,P51151,Ras-related protein Rab-9A,PE,membrane,0.243761046,21.40952862,0.376271264,no hit
CYB5B,O43169,Cytochrome b5 type B,PE,membrane,0.363677709,21.12280106,0.378916543,no hit
AFAP1,Q8N556,Actin filament-associated protein 1,PE,membrane,0.219533008,17.81924481,0.381237693,no hit
RAB5C,P51148,Ras-related protein Rab-5C,PE,membrane,0.231129323,23.42992358,0.381965816,no hit
RBM39,Q14498,RNA-binding protein 39,PE,membrane,0.294467835,18.55401359,0.382976749,no hit
PEDS1,A5PLL7,Plasmanylethanolamine desaturase,PE,membrane,-0.277712482,17.79627497,0.385339102,no hit
HLA-A,P04439,"HLA class I histocompatibility antigen, A alpha chain",PE,membrane,0.165916022,22.7050362,0.387852521,no hit
H2AC17,P0C0S8,Histone H2A type 1,PE,membrane,0.566639997,21.71704241,0.389032097,no hit
HM13,Q8TCT9,Minor histocompatibility antigen H13,PE,membrane,0.346357586,22.2135192,0.390073696,no hit
AP2B1,P63010,AP-2 complex subunit beta,PE,membrane,-0.140341398,22.35051666,0.391244505,no hit
SLC2A3,P11169,"Solute carrier family 2, facilitated glucose transporter member 3",PE,membrane,0.327646661,23.43608779,0.393465051,no hit
ITGA3,P26006,Integrin alpha-3,PE,membrane,0.210693525,23.1563721,0.39415915,no hit
FAM3C,Q92520,Protein FAM3C,PE,membrane,-0.186449724,21.47801459,0.398064644,no hit
TXNDC17,Q9BRA2,Thioredoxin domain-containing protein 17,PE,membrane,-0.267215727,18.93249439,0.399043725,no hit
TOR1AIP2,Q8NFQ8,Torsin-1A-interacting protein 2,PE,membrane,0.244497763,21.49141117,0.402488883,no hit
SGPP1,Q9BX95,Sphingosine-1-phosphate phosphatase 1,PE,membrane,0.148557134,18.60245368,0.404401828,no hit
POLE3,Q9NRF9,DNA polymerase epsilon subunit 3,PE,membrane,-0.246802285,17.24697227,0.404532011,no hit
ENDOD1,O94919,Endonuclease domain-containing 1 protein,PE,membrane,-0.185298936,18.60774865,0.404815581,no hit
DARS1,P14868,"Aspartate--tRNA ligase, cytoplasmic",PE,membrane,0.250058801,20.82797151,0.407127364,no hit
ARL8B,Q9NVJ2,ADP-ribosylation factor-like protein 8B,PE,membrane,0.178548645,22.19756326,0.409527138,no hit
ACTR2,P61160,Actin-related protein 2,PE,membrane,0.435247655,19.79059565,0.40973026,no hit
VAMP8,Q9BV40,Vesicle-associated membrane protein 8,PE,membrane,-0.166359075,21.24952149,0.409950832,no hit
NAXE,Q8NCW5,NAD(P)H-hydrate epimerase,PE,membrane,-0.164669066,19.77812136,0.411365157,no hit
GOLPH3,Q9H4A6,Golgi phosphoprotein 3,PE,membrane,-0.194035513,19.18507821,0.411459184,no hit
MVP,Q14764,Major vault protein,PE,membrane,-0.262802224,19.70581591,0.413523436,no hit
KIF5B,P33176,Kinesin-1 heavy chain,PE,membrane,-0.274728745,18.42337287,0.413810175,no hit
KLHL13,Q9P2N7,Kelch-like protein 13,PE,membrane,0.150267364,17.7947635,0.41485561,no hit
ITGA5,P08648,Integrin alpha-5,PE,membrane,0.192552765,21.98580745,0.415271213,no hit
SRP9,P49458,Signal recognition particle 9 kDa protein,PE,membrane,-0.142988036,19.94614534,0.416464244,no hit
SLC38A5,Q8WUX1,Sodium-coupled neutral amino acid transporter 5,PE,membrane,0.24201345,21.64665682,0.41697825,no hit
TMEM109,Q9BVC6,Transmembrane protein 109,PE,membrane,0.232196404,22.2205127,0.417591096,no hit
SLC44A1,Q8WWI5,Choline transporter-like protein 1,PE,membrane,0.311413283,19.54380019,0.41987531299999997,no hit
XPO1,O14980,Exportin-1,PE,membrane,-0.214782275,21.41333699,0.421457718,no hit
LDLR,P01130,Low-density lipoprotein receptor,PE,membrane,-0.197182925,22.70892172,0.422483733,no hit
ALPP,P05187,"Alkaline phosphatase, placental type",PE,membrane,0.267529964,21.15663176,0.42529893,no hit
TMED1,Q13445,Transmembrane emp24 domain-containing protein 1,PE,membrane,-0.274365373,21.59783839,0.426921704,no hit
EGLN1,Q9GZT9,Egl nine homolog 1,PE,membrane,-0.115342025,17.88708303,0.429332363,no hit
CLN3,Q13286,Battenin,PE,membrane,-0.27471438,17.82387617,0.429489691,no hit
ARF3,P61204,ADP-ribosylation factor 3,PE,membrane,-0.18890874,22.02152105,0.43048604,no hit
TMEM87A,Q8NBN3,Transmembrane protein 87A,PE,membrane,-0.250790867,20.06637144,0.430786015,no hit
VCP,P55072,Transitional endoplasmic reticulum ATPase,PE,membrane,0.278695904,23.01995218,0.430975926,no hit
NEGR1,Q7Z3B1,Neuronal growth regulator 1,PE,membrane,0.135058079,20.85183714,0.431080676,no hit
RAB1A,P62820,Ras-related protein Rab-1A,PE,membrane,-0.230688062,24.61900393,0.432042841,no hit
STK26,Q9P289,Serine/threonine-protein kinase 26,PE,membrane,0.107379539,20.80164282,0.432508065,no hit
SLC16A3,O15427,Monocarboxylate transporter 4,PE,membrane,-0.30093699,23.33812878,0.433796291,no hit
DHX29,Q7Z478,ATP-dependent RNA helicase DHX29,PE,membrane,-0.247030215,19.20464457,0.434593749,no hit
CD109,Q6YHK3,CD109 antigen,PE,membrane,0.269192629,24.26470353,0.434772345,no hit
IER3IP1,Q9Y5U9,Immediate early response 3-interacting protein 1,PE,membrane,-0.363296905,19.64161129,0.434981352,no hit
CAP1,Q01518,Adenylyl cyclase-associated protein 1,PE,membrane,-0.226534118,22.05729309,0.43580657,no hit
ANXA2,P07355,Annexin A2,PE,membrane,0.136440954,25.62343332,0.435859934,no hit
FLII,Q13045,Protein flightless-1 homolog,PE,membrane,-0.243123829,18.42416679,0.437882779,no hit
LNPK,Q9C0E8,Endoplasmic reticulum junction formation protein lunapark,PE,membrane,0.172899058,19.81042217,0.440078408,no hit
FLNB,O75369,Filamin-B,PE,membrane,0.208441985,22.53202843,0.440375528,no hit
RAB10,P61026,Ras-related protein Rab-10,PE,membrane,0.133427292,22.45663993,0.440632171,no hit
VPS45,Q9NRW7,Vacuolar protein sorting-associated protein 45,PE,membrane,0.309929533,18.39614399,0.443137871,no hit
SLC33A1,O00400,Acetyl-coenzyme A transporter 1,PE,membrane,0.331554571,18.96539829,0.445801507,no hit
DDX39B,Q13838,Spliceosome RNA helicase DDX39B,PE,membrane,-0.125062854,20.32746758,0.447198027,no hit
RANGAP1,P46060,Ran GTPase-activating protein 1,PE,membrane,0.187846559,21.35638977,0.447758887,no hit
PSMB5,P28074,Proteasome subunit beta type-5,PE,membrane,-0.137352645,20.62645337,0.449258046,no hit
CRELD2,Q6UXH1,Protein disulfide isomerase CRELD2,PE,membrane,0.177477081,18.66198806,0.449512489,no hit
MYH9,P35579,Myosin-9,PE,membrane,0.280065393,22.07991163,0.450937077,no hit
SMC4,Q9NTJ3,Structural maintenance of chromosomes protein 4,PE,membrane,-0.215050131,18.87157627,0.454385966,no hit
ERMP1,Q7Z2K6,Endoplasmic reticulum metallopeptidase 1,PE,membrane,0.185415736,20.40241946,0.456017745,no hit
BAIAP2L1,Q9UHR4,Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1,PE,membrane,0.278172881,21.19999604,0.459125499,no hit
CDK1,P06493,Cyclin-dependent kinase 1,PE,membrane,-0.273231364,19.65594073,0.463429172,no hit
ARL6IP1,Q15041,ADP-ribosylation factor-like protein 6-interacting protein 1,PE,membrane,-0.209109972,19.85485977,0.463553286,no hit
PPP1CA,P62136,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,PE,membrane,0.142363493,20.70331179,0.464366361,no hit
CTSD,P07339,Cathepsin D,PE,membrane,-0.202664163,21.00074339,0.465452853,no hit
FERMT2,Q96AC1,Fermitin family homolog 2,PE,membrane,0.294677738,20.22814761,0.465739803,no hit
EIF2S2,P20042,Eukaryotic translation initiation factor 2 subunit 2,PE,membrane,-0.374014462,21.13200724,0.466254131,no hit
REEP5,Q00765,Receptor expression-enhancing protein 5,PE,membrane,-0.262824488,23.18019621,0.467814058,no hit
LACTB2,Q53H82,Endoribonuclease LACTB2,PE,membrane,-0.243567036,20.32720239,0.470831345,no hit
TBC1D10B,Q4KMP7,TBC1 domain family member 10B,PE,membrane,0.30414167,17.80593809,0.47317428,no hit
TJP1,Q07157,Tight junction protein ZO-1,PE,membrane,-0.130689512,17.7964725,0.473460569,no hit
CBX3,Q13185,Chromobox protein homolog 3,PE,membrane,0.133360559,19.2962672,0.475430766,no hit
ACTBL2,Q562R1,Beta-actin-like protein 2,PE,membrane,0.170602775,18.83710658,0.475507781,no hit
TMED5,Q9Y3A6,Transmembrane emp24 domain-containing protein 5,PE,membrane,-0.132667256,20.64010149,0.478073594,no hit
CSRP1,P21291,Cysteine and glycine-rich protein 1,PE,membrane,0.302273625,19.08727343,0.479033455,no hit
SLC29A1,Q99808,Equilibrative nucleoside transporter 1,PE,membrane,0.237321021,22.43540178,0.481473657,no hit
MYOF,Q9NZM1,Myoferlin,PE,membrane,0.195038209,23.1369027,0.482181282,no hit
TM9SF3,Q9HD45,Transmembrane 9 superfamily member 3,PE,membrane,-0.269600413,21.99207461,0.483934738,no hit
VKORC1L1,Q8N0U8,Vitamin K epoxide reductase complex subunit 1-like protein 1,PE,membrane,0.214089911,20.17326578,0.484140304,no hit
H3-3B,P84243,Histone H3.3,PE,membrane,0.487118858,22.44377517,0.485563493,no hit
NIT2,Q9NQR4,Omega-amidase NIT2,PE,membrane,-0.147649449,18.52010501,0.488444189,no hit
CKAP5,Q14008,Cytoskeleton-associated protein 5,PE,membrane,-0.219528652,19.04496796,0.494405351,no hit
SLC1A5,Q15758,Neutral amino acid transporter B(0),PE,membrane,0.137012068,23.33931246,0.494911897,no hit
SRP68,Q9UHB9,Signal recognition particle subunit SRP68,PE,membrane,-0.205743243,18.7513477,0.495374919,no hit
PSMB1,P20618,Proteasome subunit beta type-1,PE,membrane,-0.172554122,21.11934912,0.495429843,no hit
AIMP1,Q12904,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1,PE,membrane,0.163482002,20.08389807,0.498708498,no hit
BET1,O15155,BET1 homolog,PE,membrane,-0.255996832,20.26311866,0.499667907,no hit
ARL1,P40616,ADP-ribosylation factor-like protein 1,PE,membrane,0.133699101,19.56482724,0.501448641,no hit
MOB1B,Q7L9L4,MOB kinase activator 1B,PE,membrane,-0.120480666,18.96895453,0.503094898,no hit
CCT7,Q99832,T-complex protein 1 subunit eta,PE,membrane,0.404142102,23.47916654,0.503528173,no hit
LAMTOR2,Q9Y2Q5,Ragulator complex protein LAMTOR2,PE,membrane,0.15207471,20.00838843,0.504142906,no hit
COL5A1,P20908,Collagen alpha-1(V) chain,PE,membrane,0.376921127,18.94443536,0.505220111,no hit
ITGA2,P17301,Integrin alpha-2,PE,membrane,0.253085949,23.32320354,0.506641705,no hit
PSMA6,P60900,Proteasome subunit alpha type-6,PE,membrane,-0.153755019,21.29591482,0.509547102,no hit
RAB7A,P51149,Ras-related protein Rab-7a,PE,membrane,0.178982043,24.40104964,0.511181922,no hit
COTL1,Q14019,Coactosin-like protein,PE,membrane,-0.153781865,22.7647681,0.515909948,no hit
ACP2,P11117,Lysosomal acid phosphatase,PE,membrane,0.296891083,21.35412272,0.516532692,no hit
ELAVL1,Q15717,ELAV-like protein 1,PE,membrane,-0.178311588,20.98965086,0.518918563,no hit
IFITM1,P13164,Interferon-induced transmembrane protein 1,PE,membrane,-0.35299412,18.51935831,0.521303834,no hit
PVR,P15151,Poliovirus receptor,PE,membrane,0.234958611,21.6547081,0.522556041,no hit
SPR,P35270,Sepiapterin reductase,PE,membrane,-0.121680562,18.24194863,0.526496689,no hit
TMEM59,Q9BXS4,Transmembrane protein 59,PE,membrane,0.225887119,18.58513234,0.526553044,no hit
ECE1,P42892,Endothelin-converting enzyme 1,PE,membrane,0.22046147,22.29295537,0.527071183,no hit
PTPRF,P10586,Receptor-type tyrosine-protein phosphatase F,PE,membrane,0.240514179,22.32250165,0.527418041,no hit
DNAJA1,P31689,DnaJ homolog subfamily A member 1,PE,membrane,-0.357723421,21.71917831,0.529434903,no hit
POGLUT1,Q8NBL1,Protein O-glucosyltransferase 1,PE,membrane,0.132369397,17.648967,0.529497547,no hit
DDR1,Q08345,Epithelial discoidin domain-containing receptor 1,PE,membrane,0.078903017,19.26250731,0.531276493,no hit
ALDH7A1,P49419,Alpha-aminoadipic semialdehyde dehydrogenase,PE,membrane,0.270266534,20.54780858,0.532046388,no hit
SFT2D2,O95562,Vesicle transport protein SFT2B,PE,membrane,-0.264794789,18.41446538,0.533190188,no hit
CD63,P08962,CD63 antigen,PE,membrane,0.272623945,21.46619982,0.534249333,no hit
MCM5,P33992,DNA replication licensing factor MCM5,PE,membrane,-0.18739431,18.12489684,0.53680614,no hit
RHEB,Q15382,GTP-binding protein Rheb,PE,membrane,0.088500097,20.44338164,0.536838439,no hit
SLC35F6,Q8N357,Solute carrier family 35 member F6,PE,membrane,-0.258912752,18.69633777,0.53802578,no hit
SLC11A2,P49281,Natural resistance-associated macrophage protein 2,PE,membrane,-0.14903943,18.53014307,0.538577816,no hit
YIF1B,Q5BJH7,Protein YIF1B,PE,membrane,-0.157834604,20.64717909,0.539410336,no hit
ATP11C,Q8NB49,Phospholipid-transporting ATPase IG,PE,membrane,-0.175190035,20.57553431,0.540328242,no hit
S100A10,P60903,Protein S100-A10,PE,membrane,0.148239237,22.31960706,0.540462136,no hit
HNRNPH1,P31943,Heterogeneous nuclear ribonucleoprotein H,PE,membrane,-0.245370687,19.60359112,0.540592491,no hit
AHNAK,Q09666,Neuroblast differentiation-associated protein AHNAK,PE,membrane,0.122424577,24.35375033,0.541663798,no hit
ILK,Q13418,Integrin-linked protein kinase,PE,membrane,-0.190730339,19.47457838,0.542929261,no hit
HNRNPL,P14866,Heterogeneous nuclear ribonucleoprotein L,PE,membrane,-0.210657927,21.67694061,0.543345156,no hit
RABAC1,Q9UI14,Prenylated Rab acceptor protein 1,PE,membrane,-0.199157273,21.2212241,0.543629748,no hit
SCARB2,Q14108,Lysosome membrane protein 2,PE,membrane,0.264991881,21.9047387,0.547517263,no hit
PRPF19,Q9UMS4,Pre-mRNA-processing factor 19,PE,membrane,0.167901912,19.68227621,0.547898062,no hit
RER1,O15258,Protein RER1,PE,membrane,-0.141452431,18.48381513,0.548385333,no hit
TOMM40,O96008,Mitochondrial import receptor subunit TOM40 homolog,PE,membrane,0.211920486,18.82689667,0.550369319,no hit
BCL2L12,Q9HB09,Bcl-2-like protein 12,PE,membrane,0.12097796,18.0688455,0.551704143,no hit
FSCN1,Q16658,Fascin,PE,membrane,0.206029159,23.08412271,0.552433955,no hit
SLC31A1,O15431,High affinity copper uptake protein 1,PE,membrane,0.156564651,21.67376344,0.55279776,no hit
TCP1,P17987,T-complex protein 1 subunit alpha,PE,membrane,0.409740298,23.54998961,0.554599679,no hit
MPZL1,O95297,Myelin protein zero-like protein 1,PE,membrane,0.205519533,21.13035919,0.555042551,no hit
RRBP1,Q9P2E9,Ribosome-binding protein 1,PE,membrane,-0.257289515,20.44690621,0.555883613,no hit
DDX19A,Q9NUU7,ATP-dependent RNA helicase DDX19A,PE,membrane,-0.287883348,18.34339083,0.558537753,no hit
SYPL1,Q16563,Synaptophysin-like protein 1,PE,membrane,-0.270449615,21.00129059,0.559156483,no hit
IARS1,P41252,"Isoleucine--tRNA ligase, cytoplasmic",PE,membrane,0.176273012,20.83144277,0.565360735,no hit
SLC39A11,Q8N1S5,Zinc transporter ZIP11,PE,membrane,-0.115453903,18.40844843,0.566462011,no hit
KPNA2,P52292,Importin subunit alpha-1,PE,membrane,0.098359181,20.76972365,0.567792481,no hit
PSMB4,P28070,Proteasome subunit beta type-4,PE,membrane,-0.178221416,20.24494639,0.569504564,no hit
CLMP,Q9H6B4,CXADR-like membrane protein,PE,membrane,0.100318371,17.00599502,0.572111164,no hit
HNRNPF,P52597,Heterogeneous nuclear ribonucleoprotein F,PE,membrane,-0.293213357,20.15848456,0.576701811,no hit
UBL3,O95164,Ubiquitin-like protein 3,PE,membrane,0.139044203,19.62966198,0.577936523,no hit
HSPA8,P11142,Heat shock cognate 71 kDa protein,PE,membrane,-0.160103911,25.00659913,0.579875952,no hit
EIF3J,O75822,Eukaryotic translation initiation factor 3 subunit J,PE,membrane,-0.145672367,19.90497437,0.580154292,no hit
COPS4,Q9BT78,COP9 signalosome complex subunit 4,PE,membrane,-0.072113101,16.94636288,0.580455004,no hit
