gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
CEP170,Q5SW79,Centrosomal protein of 170 kDa,PA,cytosol,-1.233226816,19.19141035,8.31e-8,no hit
SEC24C,P53992,Protein transport protein Sec24C,PA,cytosol,-1.29300361,20.89736882,8.4e-8,no hit
ARRB1,P49407,Beta-arrestin-1,PA,cytosol,-0.997894917,19.47551661,8.5e-8,no hit
DOHH,Q9BU89,Deoxyhypusine hydroxylase,PA,cytosol,-1.180784144,18.91407422,8.59e-8,no hit
SRI,P30626,Sorcin,PA,cytosol,-1.54131147,20.94240588,8.61e-8,no hit
SKIC8,Q9GZS3,SKI8 subunit of superkiller complex protein,PA,cytosol,-1.07423051,19.69699127,8.65e-8,no hit
FEN1,P39748,Flap endonuclease 1,PA,cytosol,-1.509302328,22.96700481,8.69e-8,no hit
SUMO2,P61956,Small ubiquitin-related modifier 2,PA,cytosol,-1.453874939,22.53578232,8.96e-8,no hit
NAP1L1,P55209,Nucleosome assembly protein 1-like 1,PA,cytosol,-2.097076228,22.76315237,9e-8,no hit
CASP8,Q14790,Caspase-8,PA,cytosol,-1.538823882,19.38293564,9.19e-8,no hit
UBL4A,P11441,Ubiquitin-like protein 4A,PA,cytosol,-1.286434696,20.36335003,9.2e-8,no hit
RPS11,P62280,40S ribosomal protein S11,PA,cytosol,-1.531327251,24.01346692,9.21e-8,no hit
CDC42,P60953,Cell division control protein 42 homolog,PA,cytosol,-1.979000611,19.97706548,9.59e-8,no hit
GPS1,Q13098,COP9 signalosome complex subunit 1,PA,cytosol,-0.998411877,22.4765791,9.78e-8,no hit
EEF1D,P29692,Elongation factor 1-delta,PA,cytosol,-1.581230546,22.28814083,9.81e-8,no hit
BUB3,O43684,Mitotic checkpoint protein BUB3,PA,cytosol,-0.888820086,21.82678637,9.89e-8,no hit
ANKHD1,Q8IWZ3,Ankyrin repeat and KH domain-containing protein 1,PA,cytosol,-0.9715849,17.4683354,1.03e-7,no hit
HUWE1,Q7Z6Z7,E3 ubiquitin-protein ligase HUWE1,PA,cytosol,-1.328590653,24.26706386,1.03e-7,no hit
NAP1L4,Q99733,Nucleosome assembly protein 1-like 4,PA,cytosol,-1.677260038,21.29789874,1.03e-7,no hit
PSMD12,O00232,26S proteasome non-ATPase regulatory subunit 12,PA,cytosol,-1.303572555,22.69427875,1.04e-7,no hit
DCTD,P32321,Deoxycytidylate deaminase,PA,cytosol,-1.436486747,19.53465728,1.07e-7,no hit
QRICH1,Q2TAL8,Transcriptional regulator QRICH1,PA,cytosol,-1.043952152,20.74749939,1.08e-7,no hit
MSH6,P52701,DNA mismatch repair protein Msh6,PA,cytosol,-0.90998729,21.37839593,1.09e-7,no hit
STAT6,P42226,Signal transducer and activator of transcription 6,PA,cytosol,-1.23217319,20.56930514,1.1e-7,no hit
RPS21,P63220,40S ribosomal protein S21,PA,cytosol,-1.209754826,21.93163739,1.13e-7,no hit
CWF19L1,Q69YN2,CWF19-like protein 1,PA,cytosol,-1.219422202,17.26885749,1.16e-7,no hit
PSMA2,P25787,Proteasome subunit alpha type-2,PA,cytosol,-1.128732059,21.78729897,1.18e-7,no hit
CMPK1,P30085,UMP-CMP kinase,PA,cytosol,-1.690586992,20.50313383,1.19e-7,no hit
NHP2,Q9NX24,H/ACA ribonucleoprotein complex subunit 2,PA,cytosol,-1.319463486,19.39457024,1.19e-7,no hit
DCTPP1,Q9H773,dCTP pyrophosphatase 1,PA,cytosol,-1.335466568,20.62642557,1.21e-7,no hit
NUP155,O75694,Nuclear pore complex protein Nup155,PA,cytosol,-0.893488103,21.50406268,1.22e-7,no hit
RPL5,P46777,60S ribosomal protein L5,PA,cytosol,-1.482504071,24.92470788,1.22e-7,no hit
HPRT1,P00492,Hypoxanthine-guanine phosphoribosyltransferase,PA,cytosol,-1.509760424,23.07991949,1.23e-7,no hit
RPL10A,P62906,60S ribosomal protein L10a,PA,cytosol,-1.679001705,24.39980685,1.26e-7,no hit
EEF1G,P26641,Elongation factor 1-gamma,PA,cytosol,-1.263488679,24.90904251,1.29e-7,no hit
UCHL5,Q9Y5K5,Ubiquitin carboxyl-terminal hydrolase isozyme L5,PA,cytosol,-0.96209781,20.92114739,1.31e-7,no hit
LSM14A,Q8ND56,Protein LSM14 homolog A,PA,cytosol,-1.766650434,18.3932689,1.31e-7,no hit
YTHDF3,Q7Z739,YTH domain-containing family protein 3,PA,cytosol,-1.413284984,20.29580983,1.36e-7,no hit
TBC1D13,Q9NVG8,TBC1 domain family member 13,PA,cytosol,-1.606757043,20.07172722,1.37e-7,no hit
SF3A1,Q15459,Splicing factor 3A subunit 1,PA,cytosol,-1.061007245,17.9493343,1.4e-7,no hit
ATG3,Q9NT62,Ubiquitin-like-conjugating enzyme ATG3,PA,cytosol,-1.39114218,20.7169399,1.42e-7,no hit
TOE1,Q96GM8,Target of EGR1 protein 1,PA,cytosol,-1.347750926,18.60732561,1.46e-7,no hit
CYFIP1,Q7L576,Cytoplasmic FMR1-interacting protein 1,PA,cytosol,-1.799137265,19.40172244,1.47e-7,no hit
TFRC,P02786,Transferrin receptor protein 1,PA,cytosol,-0.810035606,19.10906563,1.49e-7,no hit
SEC13,P55735,Protein SEC13 homolog,PA,cytosol,-1.093191971,21.77500995,1.5e-7,no hit
CSDE1,O75534,Cold shock domain-containing protein E1,PA,cytosol,-1.498603036,23.49897968,1.54e-7,no hit
PGM1,P36871,Phosphoglucomutase-1,PA,cytosol,-1.40118781,23.84117054,1.59e-7,no hit
CAMSAP2,Q08AD1,Calmodulin-regulated spectrin-associated protein 2,PA,cytosol,-1.305938126,17.5815579,1.61e-7,no hit
CAPZB,P47756,F-actin-capping protein subunit beta,PA,cytosol,-1.291346118,22.81174421,1.67e-7,no hit
LUC7L,Q9NQ29,Putative RNA-binding protein Luc7-like 1,PA,cytosol,-1.049498206,18.85670488,1.71e-7,no hit
UBE2V1,Q13404,Ubiquitin-conjugating enzyme E2 variant 1,PA,cytosol,-1.358152424,22.01464559,1.72e-7,no hit
SFPQ,P23246,"Splicing factor, proline- and glutamine-rich",PA,cytosol,-1.622814208,18.43019943,1.76e-7,no hit
FKBP5,Q13451,Peptidyl-prolyl cis-trans isomerase FKBP5,PA,cytosol,-0.881275553,21.97505759,1.8e-7,no hit
PCMT1,P22061,Protein-L-isoaspartate(D-aspartate) O-methyltransferase,PA,cytosol,-1.148074527,19.33487422,1.83e-7,no hit
TNKS1BP1,Q9C0C2,182 kDa tankyrase-1-binding protein,PA,cytosol,-1.316577403,20.54298075,1.86e-7,no hit
PRKAA1,Q13131,5'-AMP-activated protein kinase catalytic subunit alpha-1,PA,cytosol,-1.575321863,18.60938916,1.88e-7,no hit
TUBGCP2,Q9BSJ2,Gamma-tubulin complex component 2,PA,cytosol,-1.493973115,17.8415449,1.88e-7,no hit
ZRANB2,O95218,Zinc finger Ran-binding domain-containing protein 2,PA,cytosol,-1.887832021,20.39480893,2e-7,no hit
ATL2,Q8NHH9,Atlastin-2,PA,cytosol,-0.932410483,19.24153773,2.03e-7,no hit
ARFIP2,P53365,Arfaptin-2,PA,cytosol,-1.417751306,19.43713828,2.07e-7,no hit
ACP1,P24666,Low molecular weight phosphotyrosine protein phosphatase,PA,cytosol,-1.297469169,19.87729853,2.12e-7,no hit
UGDH,O60701,UDP-glucose 6-dehydrogenase,PA,cytosol,-1.116333374,23.05262537,2.14e-7,no hit
AKR7A2,O43488,Aflatoxin B1 aldehyde reductase member 2,PA,cytosol,-1.218598965,18.86644015,2.2e-7,no hit
POLA1,P09884,DNA polymerase alpha catalytic subunit,PA,cytosol,-0.987769947,20.97223772,2.21e-7,no hit
RPL27,P61353,60S ribosomal protein L27,PA,cytosol,-1.641251093,23.22837429,2.26e-7,no hit
RPS7,P62081,40S ribosomal protein S7,PA,cytosol,-1.609985022,24.37351937,2.32e-7,no hit
CTTN,Q14247,Src substrate cortactin,PA,cytosol,-1.38648762,19.68277617,2.36e-7,no hit
PKN2,Q16513,Serine/threonine-protein kinase N2,PA,cytosol,-1.067309612,21.13246689,2.36e-7,no hit
PDLIM1,O00151,PDZ and LIM domain protein 1,PA,cytosol,-1.023689638,21.35265388,2.37e-7,no hit
TCP1,P17987,T-complex protein 1 subunit alpha,PA,cytosol,-1.818555707,23.28116371,2.44e-7,no hit
NT5C2,P49902,Cytosolic purine 5'-nucleotidase,PA,cytosol,-1.508442869,19.26840453,2.48e-7,no hit
RPL13,P26373,60S ribosomal protein L13,PA,cytosol,-1.793422506,24.22750419,2.48e-7,no hit
COPS6,Q7L5N1,COP9 signalosome complex subunit 6,PA,cytosol,-1.084427687,21.76453229,2.49e-7,no hit
EIF3D,O15371,Eukaryotic translation initiation factor 3 subunit D,PA,cytosol,-1.254356248,23.01960455,2.5e-7,no hit
GLOD4,Q9HC38,Glyoxalase domain-containing protein 4,PA,cytosol,-1.610007577,21.67732313,2.53e-7,no hit
PCBP2,Q15366,Poly(rC)-binding protein 2,PA,cytosol,-1.884312439,20.92765943,2.72e-7,no hit
AP1G1,O43747,AP-1 complex subunit gamma-1,PA,cytosol,-1.243042256,20.19578279,2.72e-7,no hit
RECQL,P46063,ATP-dependent DNA helicase Q1,PA,cytosol,-1.20136767,22.60312058,2.84e-7,no hit
TFG,Q92734,Protein TFG,PA,cytosol,-2.035848354,21.53130472,2.86e-7,no hit
UBE2E1,P51965,Ubiquitin-conjugating enzyme E2 E1,PA,cytosol,-1.396037366,20.460892779999998,2.86e-7,no hit
POLE3,Q9NRF9,DNA polymerase epsilon subunit 3,PA,cytosol,-1.456702121,17.50435695,2.92e-7,no hit
RPS13,P62277,40S ribosomal protein S13,PA,cytosol,-1.664017776,23.64428584,2.95e-7,no hit
H2AC17,P0C0S8,Histone H2A type 1,PA,cytosol,-1.283218057,21.84227097,2.99e-7,no hit
LRBA,P50851,Lipopolysaccharide-responsive and beige-like anchor protein,PA,cytosol,-1.406566169,20.19286952,3.07e-7,no hit
HNRNPA2B1,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1,PA,cytosol,-0.965982959,21.23074433,3.15e-7,no hit
METTL16,Q86W50,RNA N6-adenosine-methyltransferase METTL16,PA,cytosol,-1.014682567,20.56794082,3.22e-7,no hit
FNTA,P49354,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,PA,cytosol,-1.195052881,19.17411425,3.4e-7,no hit
SYNCRIP,O60506,Heterogeneous nuclear ribonucleoprotein Q,PA,cytosol,-0.900098781,24.16828037,3.54e-7,no hit
POLA2,Q14181,DNA polymerase alpha subunit B,PA,cytosol,-0.833791187,19.49871813,3.55e-7,no hit
DNAJC9,Q8WXX5,DnaJ homolog subfamily C member 9,PA,cytosol,-1.902209979,19.12687248,3.55e-7,no hit
LCMT1,Q9UIC8,Leucine carboxyl methyltransferase 1,PA,cytosol,-1.246667916,18.81449079,3.57e-7,no hit
DBR1,Q9UK59,Lariat debranching enzyme,PA,cytosol,-0.992632319,19.36704529,3.57e-7,no hit
CUL4B,Q13620,Cullin-4B,PA,cytosol,-0.97853705,22.15789625,3.65e-7,no hit
RPS26,P62854,40S ribosomal protein S26,PA,cytosol,-1.635364004,22.40314445,3.67e-7,no hit
SUGT1,Q9Y2Z0,Protein SGT1 homolog,PA,cytosol,-1.289758076,19.57601942,3.73e-7,no hit
ENO1,P06733,Alpha-enolase,PA,cytosol,-1.718181254,25.59310345,3.78e-7,no hit
AIP,O00170,AH receptor-interacting protein,PA,cytosol,-1.242339845,19.78600505,3.82e-7,no hit
SEPTIN7,Q16181,Septin-7,PA,cytosol,-1.090535185,18.1743281,3.84e-7,no hit
FAM98B,Q52LJ0,Protein FAM98B,PA,cytosol,-1.051989385,18.33160113,3.95e-7,no hit
RAN,P62826,GTP-binding nuclear protein Ran,PA,cytosol,-1.327118155,25.22727707,3.99e-7,no hit
ZPR1,O75312,Zinc finger protein ZPR1,PA,cytosol,-1.014274126,16.3205123,4.18e-7,no hit
HSPA8,P11142,Heat shock cognate 71 kDa protein,PA,cytosol,-1.160380974,26.24590165,4.3e-7,no hit
PYM1,Q9BRP8,Partner of Y14 and mago,PA,cytosol,-2.040992614,18.93199986,4.4e-7,no hit
GOT1,P17174,"Aspartate aminotransferase, cytoplasmic",PA,cytosol,-1.530944518,24.00270041,4.42e-7,no hit
COPS4,Q9BT78,COP9 signalosome complex subunit 4,PA,cytosol,-1.021303736,22.31296651,4.48e-7,no hit
PPP3CA,Q08209,Protein phosphatase 3 catalytic subunit alpha,PA,cytosol,-1.196832405,21.78963659,4.52e-7,no hit
IPO8,O15397,Importin-8,PA,cytosol,-0.870163032,21.09151358,4.54e-7,no hit
HNRNPAB,Q99729,Heterogeneous nuclear ribonucleoprotein A/B,PA,cytosol,-1.126691659,20.23034502,4.59e-7,no hit
RPL21,P46778,60S ribosomal protein L21,PA,cytosol,-1.680925796,23.60397373,4.62e-7,no hit
SMC3,Q9UQE7,Structural maintenance of chromosomes protein 3,PA,cytosol,-1.084519051,17.99686766,4.71e-7,no hit
RPL22,P35268,60S ribosomal protein L22,PA,cytosol,-1.797650286,22.09905177,4.85e-7,no hit
RAB2A,P61019,Ras-related protein Rab-2A,PA,cytosol,-1.101404321,20.49306175,4.85e-7,no hit
PSMA3,P25788,Proteasome subunit alpha type-3,PA,cytosol,-1.23205377,23.78954498,4.87e-7,no hit
PSMD13,Q9UNM6,26S proteasome non-ATPase regulatory subunit 13,PA,cytosol,-1.258835005,22.89954923,4.91e-7,no hit
RANBP1,P43487,Ran-specific GTPase-activating protein,PA,cytosol,-1.839307852,20.86664844,4.97e-7,no hit
SEPTIN2,Q15019,Septin-2,PA,cytosol,-1.289750911,20.15308086,5.08e-7,no hit
HCFC1,P51610,Host cell factor 1,PA,cytosol,-0.983710866,17.97947759,5.25e-7,no hit
RPL19,P84098,60S ribosomal protein L19,PA,cytosol,-1.799397703,24.46406168,5.35e-7,no hit
WDR77,Q9BQA1,Methylosome protein 50,PA,cytosol,-1.215209926,20.70098251,5.36e-7,no hit
POLR2A,P24928,DNA-directed RNA polymerase II subunit RPB1,PA,cytosol,-0.911268892,20.53026942,5.38e-7,no hit
GABPA,Q06546,GA-binding protein alpha chain,PA,cytosol,-1.430157034,18.81488538,5.48e-7,no hit
SPAG9,O60271,C-Jun-amino-terminal kinase-interacting protein 4,PA,cytosol,-1.025079154,20.63267746,5.51e-7,no hit
RPL14,P50914,60S ribosomal protein L14,PA,cytosol,-1.953905996,24.06679308,5.71e-7,no hit
DDX5,P17844,Probable ATP-dependent RNA helicase DDX5,PA,cytosol,-1.07328951,23.74597426,5.85e-7,no hit
CUTA,O60888,Protein CutA,PA,cytosol,-1.530765525,21.35301459,5.87e-7,no hit
PGGT1B,P53609,Geranylgeranyl transferase type-1 subunit beta,PA,cytosol,-1.520241936,18.52485506,5.93e-7,no hit
ERP44,Q9BS26,Endoplasmic reticulum resident protein 44,PA,cytosol,-1.14056192,21.07088836,6e-7,no hit
REXO2,Q9Y3B8,"Oligoribonuclease, mitochondrial",PA,cytosol,-1.654614533,20.07557014,6.29e-7,no hit
CLTA,P09496,Clathrin light chain A,PA,cytosol,-1.000727084,21.8463311,6.31e-7,no hit
POLR2B,P30876,DNA-directed RNA polymerase II subunit RPB2,PA,cytosol,-1.012962771,20.33015744,6.32e-7,no hit
UFD1,Q92890,Ubiquitin recognition factor in ER-associated degradation protein 1,PA,cytosol,-0.892421575,20.38352026,6.53e-7,no hit
HNRNPC,P07910,Heterogeneous nuclear ribonucleoproteins C1/C2,PA,cytosol,-0.908450329,22.27577987,6.59e-7,no hit
RPL18,Q07020,60S ribosomal protein L18,PA,cytosol,-1.406736835,23.91510441,6.61e-7,no hit
ZFYVE16,Q7Z3T8,Zinc finger FYVE domain-containing protein 16,PA,cytosol,-1.314313439,19.22438359,6.62e-7,no hit
TUBB8,Q3ZCM7,Tubulin beta-8 chain,PA,cytosol,-1.72943627,17.98050895,6.66e-7,no hit
RPS19,P39019,40S ribosomal protein S19,PA,cytosol,-1.793975196,23.81043087,7.17e-7,no hit
RAE1,P78406,mRNA export factor RAE1,PA,cytosol,-0.978012179,19.05647518,7.25e-7,no hit
PTPN12,Q05209,Tyrosine-protein phosphatase non-receptor type 12,PA,cytosol,-1.639775933,18.60030137,7.52e-7,no hit
PPP1CA,P62136,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit,PA,cytosol,-0.821555522,22.85638974,7.7300000000000005e-07,no hit
INTS3,Q68E01,Integrator complex subunit 3,PA,cytosol,-0.999159193,18.58168782,7.78e-7,no hit
ZNRD2,O60232,Protein ZNRD2,PA,cytosol,-1.840799854,16.99181114,8.02e-7,no hit
PLEC,Q15149,Plectin,PA,cytosol,-0.904329905,22.4107064,8.54e-7,no hit
CSTF1,Q05048,Cleavage stimulation factor subunit 1,PA,cytosol,-1.032710256,18.55965763,8.73e-7,no hit
HPD,P32754,4-hydroxyphenylpyruvate dioxygenase,PA,cytosol,-1.42705874,23.86705303,8.75e-7,no hit
METTL1,Q9UBP6,tRNA (guanine-N(7)-)-methyltransferase,PA,cytosol,-0.961878915,19.65715366,9.01e-7,no hit
FAU,P62861,FAU ubiquitin-like and ribosomal protein S30,PA,cytosol,-1.669333123,19.46036619,9.02e-7,no hit
PES1,O00541,Pescadillo homolog,PA,cytosol,-1.026588339,20.35294461,9.27e-7,no hit
ACO1,P21399,Cytoplasmic aconitate hydratase,PA,cytosol,-1.361517548,23.51749595,9.45e-7,no hit
USP10,Q14694,Ubiquitin carboxyl-terminal hydrolase 10,PA,cytosol,-1.034465048,21.08870496,9.76e-7,no hit
CARM1,Q86X55,Histone-arginine methyltransferase CARM1,PA,cytosol,-0.993165039,22.23148866,9.99e-7,no hit
VARS1,P26640,Valine--tRNA ligase,PA,cytosol,-0.811092001,24.41506977,1.01e-6,no hit
ATP6V1B2,P21281,"V-type proton ATPase subunit B, brain isoform",PA,cytosol,-1.174792473,17.8349987,1.03e-6,no hit
RAP1GDS1,P52306,Rap1 GTPase-GDP dissociation stimulator 1,PA,cytosol,-1.499564229,20.64870964,1.05e-6,no hit
CAPRIN1,Q14444,Caprin-1,PA,cytosol,-1.62031578,21.59086787,1.06e-6,no hit
PAPOLA,P51003,Poly(A) polymerase alpha,PA,cytosol,-0.825642385,19.86480576,1.09e-6,no hit
SHCBP1,Q8NEM2,SHC SH2 domain-binding protein 1,PA,cytosol,-1.049261416,18.66648706,1.1e-6,no hit
FAF1,Q9UNN5,FAS-associated factor 1,PA,cytosol,-1.042247582,22.06313446,1.12e-6,no hit
IGBP1,P78318,Immunoglobulin-binding protein 1,PA,cytosol,-1.601047177,19.63139127,1.13e-6,no hit
AK6,Q9Y3D8,Adenylate kinase isoenzyme 6,PA,cytosol,-1.400209191,20.52667894,1.22e-6,no hit
RNASEH2B,Q5TBB1,Ribonuclease H2 subunit B,PA,cytosol,-1.283034669,19.68253147,1.24e-6,no hit
AGL,P35573,Glycogen debranching enzyme,PA,cytosol,-1.102041667,23.33939652,1.25e-6,no hit
FXR2,P51116,RNA-binding protein FXR2,PA,cytosol,-1.321796783,19.97651322,1.27e-6,no hit
NSF,P46459,Vesicle-fusing ATPase,PA,cytosol,-1.131792546,17.51935171,1.29e-6,no hit
FUBP3,Q96I24,Far upstream element-binding protein 3,PA,cytosol,-0.939750452,19.12599476,1.31e-6,no hit
KPNA4,O00629,Importin subunit alpha-3,PA,cytosol,-0.87296665,21.06038857,1.34e-6,no hit
CDK2,P24941,Cyclin-dependent kinase 2,PA,cytosol,-1.325335789,20.82936053,1.35e-6,no hit
PRRC2A,P48634,Protein PRRC2A,PA,cytosol,-2.017408787,17.95349782,1.38e-6,no hit
G3BP2,Q9UN86,Ras GTPase-activating protein-binding protein 2,PA,cytosol,-1.410765796,20.44845932,1.39e-6,no hit
BLVRB,P30043,Flavin reductase (NADPH),PA,cytosol,-1.509611376,20.39596324,1.44e-6,no hit
CSTB,P04080,Cystatin-B,PA,cytosol,-1.428587177,20.35233603,1.46e-6,no hit
ARL3,P36405,ADP-ribosylation factor-like protein 3,PA,cytosol,-1.740979956,18.58836858,1.49e-6,no hit
BLVRA,P53004,Biliverdin reductase A,PA,cytosol,-1.39645369,21.52889697,1.49e-6,no hit
PUS1,Q9Y606,Pseudouridylate synthase 1 homolog,PA,cytosol,-1.025546429,20.79331617,1.52e-6,no hit
EPS15,P42566,Epidermal growth factor receptor substrate 15,PA,cytosol,-1.377122879,18.8811615,1.53e-6,no hit
NUTF2,P61970,Nuclear transport factor 2,PA,cytosol,-1.633714197,20.90797436,1.61e-6,no hit
CSE1L,P55060,Exportin-2,PA,cytosol,-0.95476393,25.394106,1.61e-6,no hit
SF3B3,Q15393,Splicing factor 3B subunit 3,PA,cytosol,-0.783627315,21.89458361,1.66e-6,no hit
COPS5,Q92905,COP9 signalosome complex subunit 5,PA,cytosol,-0.998911563,20.90259383,1.67e-6,no hit
DUT,P33316,"Deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial",PA,cytosol,-1.453943648,20.24030306,1.69e-6,no hit
TRAFD1,O14545,TRAF-type zinc finger domain-containing protein 1,PA,cytosol,-1.561112513,17.13176098,1.73e-6,no hit
POP1,Q99575,Ribonucleases P/MRP protein subunit POP1,PA,cytosol,-0.980808532,19.9467089,1.82e-6,no hit
WDR70,Q9NW82,WD repeat-containing protein 70,PA,cytosol,-1.395798362,18.70349965,1.87e-6,no hit
EPPK1,P58107,Epiplakin,PA,cytosol,-1.08029694,22.35556489,1.9e-6,no hit
CSNK2B,P67870,Casein kinase II subunit beta,PA,cytosol,-0.988537504,20.67873079,2.02e-6,no hit
NCBP1,Q09161,Nuclear cap-binding protein subunit 1,PA,cytosol,-0.848635949,20.44534313,2.05e-6,no hit
PSMC6,P62333,26S proteasome regulatory subunit 10B,PA,cytosol,-1.259593448,23.46557139,2.06e-6,no hit
PPP2R2A,P63151,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,PA,cytosol,-1.234623921,22.23774718,2.1e-6,no hit
TRIM21,P19474,E3 ubiquitin-protein ligase TRIM21,PA,cytosol,-1.10542347,17.89257772,2.15e-6,no hit
TXN,P10599,Thioredoxin,PA,cytosol,-1.40459468,22.16289996,2.3e-6,no hit
SNRPA1,P09661,U2 small nuclear ribonucleoprotein A',PA,cytosol,-1.063638141,19.52314832,2.31e-6,no hit
RPS18,P62269,40S ribosomal protein S18,PA,cytosol,-1.539135303,24.5372557,2.31e-6,no hit
HPCAL1,P37235,Hippocalcin-like protein 1,PA,cytosol,-1.200399844,20.1179838,2.35e-6,no hit
SNRPB,P14678,Small nuclear ribonucleoprotein-associated proteins B and B',PA,cytosol,-1.417585369,20.3903168,2.35e-6,no hit
RPL26,P61254,60S ribosomal protein L26,PA,cytosol,-1.616752863,24.08318616,2.37e-6,no hit
ANKRD17,O75179,Ankyrin repeat domain-containing protein 17,PA,cytosol,-1.398213054,20.26906399,2.41e-6,no hit
AHNAK,Q09666,Neuroblast differentiation-associated protein AHNAK,PA,cytosol,-1.368274736,23.3922989,2.41e-6,no hit
TUBB3,Q13509,Tubulin beta-3 chain,PA,cytosol,-1.989139364,21.68267994,2.41e-6,no hit
NUP98,P52948,Nuclear pore complex protein Nup98-Nup96,PA,cytosol,-0.840620939,19.23339412,2.42e-6,no hit
PTGES3,Q15185,Prostaglandin E synthase 3,PA,cytosol,-1.244690885,22.49338066,2.51e-6,no hit
FBXO7,Q9Y3I1,F-box only protein 7,PA,cytosol,-1.385508579,18.56739407,2.52e-6,no hit
CDC73,Q6P1J9,Parafibromin,PA,cytosol,-1.255483374,18.60653085,2.55e-6,no hit
RAB1B,Q9H0U4,Ras-related protein Rab-1B,PA,cytosol,-1.171113693,19.94151361,2.61e-6,no hit
ALYREF,Q86V81,THO complex subunit 4,PA,cytosol,-1.441177549,20.65740516,2.64e-6,no hit
PPAT,Q06203,Amidophosphoribosyltransferase,PA,cytosol,-1.279725729,21.62518396,2.73e-6,no hit
CLTC,Q00610,Clathrin heavy chain 1,PA,cytosol,-0.940509193,26.28253585,2.75e-6,no hit
PEBP1,P30086,Phosphatidylethanolamine-binding protein 1,PA,cytosol,-1.709254524,21.5781171,2.75e-6,no hit
SHTN1,A0MZ66,Shootin-1,PA,cytosol,-1.335559847,18.7387362,2.81e-6,no hit
H1-2,P16403,Histone H1.2,PA,cytosol,-1.392743704,21.32055871,2.82e-6,no hit
LDHB,P07195,L-lactate dehydrogenase B chain,PA,cytosol,-2.152543072,25.6381524,2.82e-6,no hit
ACAT2,Q9BWD1,"Acetyl-CoA acetyltransferase, cytosolic",PA,cytosol,-1.035584621,21.43428902,2.87e-6,no hit
CORO1C,Q9ULV4,Coronin-1C,PA,cytosol,-0.997053935,20.90525685,2.89e-6,no hit
NUP107,P57740,Nuclear pore complex protein Nup107,PA,cytosol,-0.95001231,18.99023165,2.97e-6,no hit
GTPBP4,Q9BZE4,GTP-binding protein 4,PA,cytosol,-0.68992223,18.3070827,3.07e-6,no hit
PAFAH1B2,P68402,Platelet-activating factor acetylhydrolase IB subunit alpha2,PA,cytosol,-1.502581206,20.23790367,3.11e-6,no hit
SF3B2,Q13435,Splicing factor 3B subunit 2,PA,cytosol,-0.949824741,20.40233427,3.24e-6,no hit
GLO1,Q04760,Lactoylglutathione lyase,PA,cytosol,-1.431445212,22.84495498,3.27e-6,no hit
DCK,P27707,Deoxycytidine kinase,PA,cytosol,-1.319531378,20.763663909999998,3.34e-6,no hit
CRIP1,P50238,Cysteine-rich protein 1,PA,cytosol,-1.501879066,20.52017011,3.42e-6,no hit
ST13,P50502,Hsc70-interacting protein,PA,cytosol,-1.604382743,23.18893821,3.6e-6,no hit
ASCC3,Q8N3C0,Activating signal cointegrator 1 complex subunit 3,PA,cytosol,-1.221777977,18.18527817,3.69e-6,no hit
DHX30,Q7L2E3,ATP-dependent RNA helicase DHX30,PA,cytosol,-1.177609868,18.67422493,3.75e-6,no hit
HNRNPF,P52597,Heterogeneous nuclear ribonucleoprotein F,PA,cytosol,-0.937572083,22.91160925,3.84e-6,no hit
CPS1,P31327,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",PA,cytosol,-0.871007173,20.78778193,4.05e-6,no hit
COPS2,P61201,COP9 signalosome complex subunit 2,PA,cytosol,-0.941199966,21.80613453,4.31e-6,no hit
SEC31A,O94979,Protein transport protein Sec31A,PA,cytosol,-0.673007626,22.41775171,4.58e-6,no hit
SAR1A,Q9NR31,GTP-binding protein SAR1a,PA,cytosol,-1.814418168,21.16171012,4.74e-6,no hit
HAT1,O14929,Histone acetyltransferase type B catalytic subunit,PA,cytosol,-1.043170657,23.52290853,4.95e-6,no hit
DDX46,Q7L014,Probable ATP-dependent RNA helicase DDX46,PA,cytosol,-0.972967713,21.10806146,4.96e-6,no hit
DYNLL1,P63167,"Dynein light chain 1, cytoplasmic",PA,cytosol,-0.921238169,21.9635601,4.96e-6,no hit
AFAP1,Q8N556,Actin filament-associated protein 1,PA,cytosol,-0.851359076,18.63589333,5.04e-6,no hit
VCP,P55072,Transitional endoplasmic reticulum ATPase,PA,cytosol,-1.045461073,24.68495067,5.28e-6,no hit
DNPH1,O43598,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,PA,cytosol,-1.383612729,20.86476837,5.41e-6,no hit
EPS8L2,Q9H6S3,Epidermal growth factor receptor kinase substrate 8-like protein 2,PA,cytosol,-1.223624181,19.47618206,5.52e-6,no hit
ARPC4,P59998,Actin-related protein 2/3 complex subunit 4,PA,cytosol,-1.805300339,20.70265163,5.75e-6,no hit
DIMT1,Q9UNQ2,Probable dimethyladenosine transferase,PA,cytosol,-0.791279236,18.91457135,5.99e-6,no hit
